111086.2,1,-3961877.183,3348960.85,3698236.992,-0.015675,0.012804,-0.054222
111086.4,1,-3961877.184,3348960.851,3698236.994,-0.01792,0.059865,0.018659
111086.6,1,-3961877.184,3348960.85,3698236.992,-0.02126,0.017787,0.017098
111086.8,1,-3961877.182,3348960.848,3698236.991,0.013006,-0.004979,-0.017701
111087,1,-3961877.183,3348960.852,3698236.993,0.005365,-0.040607,-0.031076
111087.2,1,-3961877.184,3348960.851,3698236.994,-0.009639,-0.048307,-0.000606
111087.4,1,-3961877.184,3348960.854,3698236.993,0.00862,-0.019625,-0.008613
111087.6,1,-3961877.184,3348960.856,3698236.994,0.010224,0.052042,0.036873
111087.8,1,-3961877.185,3348960.854,3698236.995,-0.011,0.001613,0.022833
111088,1,-3961877.181,3348960.848,3698236.993,0.003775,-0.025237,-0.007403
111088.2,1,-3961877.183,3348960.849,3698236.994,0.007244,-0.024733,0.03267
111088.4,1,-3961877.183,3348960.851,3698236.994,-0.013466,0.04096,0.035905
111088.6,1,-3961877.181,3348960.844,3698236.993,0.051689,-0.096505,-0.032734
111088.8,1,-3961877.184,3348960.851,3698236.996,-0.002131,-0.025322,0.033813
111089,1,-3961877.183,3348960.848,3698236.991,-0.018244,-0.03204,-0.004491
111089.2,1,-3961877.184,3348960.848,3698236.991,0.0226,-0.035694,-0.041231
111089.4,1,-3961877.185,3348960.851,3698236.993,-0.012948,0.00739,-0.004011
111089.6,1,-3961877.184,3348960.849,3698236.993,-0.006429,-0.012221,0.004008
111089.8,1,-3961877.183,3348960.848,3698236.992,0.00218,0.008279,-0.023212
111090,1,-3961877.181,3348960.846,3698236.99,0.02125,-0.011828,-0.031213
111090.4,1,-3961877.183,3348960.847,3698236.993,-0.010634,-0.019568,0.021124
111090.6,1,-3961877.185,3348960.848,3698236.996,-0.020139,-0.014917,0.02302
111090.8,1,-3961877.182,3348960.847,3698236.993,0.01271,-0.048719,-0.010575
111091,1,-3961877.186,3348960.853,3698236.996,0.033032,-0.019407,-0.012852
111091.2,1,-3961877.185,3348960.853,3698236.996,-0.01791,-0.014952,0.027714
111091.4,1,-3961877.185,3348960.852,3698236.995,-0.000999,-0.0529,0.000872
111091.6,1,-3961877.185,3348960.852,3698236.996,0.015519,-0.033659,0.016326
111091.8,1,-3961877.185,3348960.853,3698236.995,0.020002,-0.032986,-0.041427
111092,1,-3961877.18,3348960.853,3698236.994,-0.010576,0.030771,0.042484
111092.2,1,-3961877.18,3348960.849,3698236.994,-0.014721,0.017804,0.051491
111092.4,1,-3961877.181,3348960.852,3698236.993,-0.000937,0.00869,-0.031968
111092.6,1,-3961877.18,3348960.851,3698236.993,0.002261,-0.003947,0.000478
111092.8,1,-3961877.179,3348960.848,3698236.992,0.017659,-0.009509,0.01534
111093,1,-3961877.182,3348960.85,3698236.992,0.019386,0.017099,-0.037716
111093.2,1,-3961877.184,3348960.852,3698236.993,-0.002056,0.060812,-0.061411
111093.4,1,-3961877.184,3348960.85,3698236.995,0.000958,-0.034724,0.019567
111093.6,1,-3961877.185,3348960.852,3698236.993,-0.017208,0.023565,-0.0159
111093.8,1,-3961877.183,3348960.852,3698236.993,-0.000701,0.048253,-0.001939
111094,1,-3961877.182,3348960.85,3698236.993,0.009505,-0.029147,-0.030371
111094.2,1,-3961877.182,3348960.852,3698236.996,-0.014085,0.011324,0.027466
111094.4,1,-3961877.181,3348960.848,3698236.993,-0.008614,-0.046534,0.00533
111094.6,1,-3961877.18,3348960.846,3698236.994,0.017051,-0.068231,0.032193
111094.8,1,-3961877.181,3348960.848,3698236.994,-0.001028,0.035675,0.058742
111095,1,-3961877.183,3348960.853,3698236.995,-0.043548,0.050127,0.035393
111095.2,1,-3961877.181,3348960.852,3698236.995,0.015549,-0.031415,-0.033484
111095.4,1,-3961877.182,3348960.852,3698236.994,-0.003057,-0.005228,-0.025143
111095.6,1,-3961877.183,3348960.854,3698236.996,-0.011126,0.003983,0.026387
111095.8,1,-3961877.182,3348960.853,3698236.995,0.00439,0.000439,-0.011137
111096,1,-3961877.182,3348960.853,3698236.993,0.003532,-0.055487,-0.030062
111096.6,1,-3961877.183,3348960.854,3698236.994,-0.017921,0.027389,0.019038
111096.8,1,-3961877.182,3348960.851,3698236.991,-0.009848,-0.049745,-0.024279
111097,1,-3961877.179,3348960.849,3698236.995,0.001666,-0.013977,0.035263
111097.2,1,-3961877.179,3348960.844,3698236.991,0.021039,-0.021762,-0.002907
111097.4,1,-3961877.181,3348960.851,3698236.994,-0.006057,0.037951,0.038391
111097.6,1,-3961877.178,3348960.842,3698236.99,0.014367,-0.06237,0.035638
111097.8,1,-3961877.179,3348960.843,3698236.991,0.011451,0.000215,-0.014298
111098,1,-3961877.183,3348960.845,3698236.99,-0.023436,-0.013352,0.013171
111098.2,1,-3961877.184,3348960.843,3698236.992,-0.035203,0.098174,0.0985
111098.4,1,-3961877.181,3348960.843,3698236.99,0.01207,-0.056112,-0.026922
111098.6,1,-3961877.18,3348960.841,3698236.988,-0.010439,-0.002088,-0.022067
111098.8,1,-3961877.182,3348960.843,3698236.99,0.001521,-0.002024,0.025172
111099,1,-3961877.183,3348960.849,3698236.992,-0.001196,-0.01341,-0.027767
111099.2,1,-3961877.182,3348960.849,3698236.991,-0.018002,0.026953,-0.018488
111099.4,1,-3961877.18,3348960.846,3698236.99,0.002951,-0.011765,-0.030019
111099.6,1,-3961877.183,3348960.851,3698236.991,-0.032956,0.017096,-0.006788
111099.8,1,-3961877.183,3348960.853,3698236.992,-0.031831,0.076362,0.01979
111100,1,-3961877.182,3348960.849,3698236.993,0.011659,0.020982,0.033584
111100.2,1,-3961877.184,3348960.851,3698236.994,0.00143,0.009741,0.014433
111100.4,1,-3961877.183,3348960.848,3698236.993,-0.014266,0.04181,0.013453
111100.6,1,-3961877.18,3348960.844,3698236.992,0.046634,-0.078083,-0.018088
111100.8,1,-3961877.183,3348960.85,3698236.993,-0.031053,0.032685,0.037614
111101,1,-3961877.181,3348960.846,3698236.993,0.051014,-0.066834,-0.010775
111101.2,1,-3961877.184,3348960.851,3698236.995,-0.00321,-0.032223,-0.001311
111101.4,1,-3961877.185,3348960.854,3698236.996,0.000942,0.012904,0.026957
111101.6,1,-3961877.184,3348960.85,3698236.996,0.007405,0.0054,0.015725
111101.8,1,-3961877.185,3348960.848,3698236.995,0.024458,-0.080475,-0.028517
111102,1,-3961877.184,3348960.851,3698236.995,-0.032142,0.070366,0.019639
111102.2,1,-3961877.183,3348960.849,3698236.992,-0.023488,0.027491,-0.00944
111102.4,1,-3961877.182,3348960.848,3698236.993,0.015417,-0.028021,0.019868
111102.6,1,-3961877.183,3348960.849,3698236.993,0.018624,0.040034,-0.028179
111102.8,1,-3961877.182,3348960.845,3698236.991,0.009415,-0.014017,-0.019957
111103,1,-3961877.184,3348960.847,3698236.994,-0.003941,-0.062965,0.029909
111103.2,1,-3961877.183,3348960.849,3698236.995,0.003301,-0.000517,0.043949
111103.4,1,-3961877.186,3348960.85,3698236.995,0.012375,-0.056015,0.011162
111103.6,1,-3961877.186,3348960.848,3698236.995,-0.059647,-0.021434,0.050557
111103.8,1,-3961877.185,3348960.848,3698236.994,0.014507,-0.042071,-0.028758
111104,1,-3961877.185,3348960.85,3698236.994,-0.03078,0.034587,0.038034
111104.2,1,-3961877.184,3348960.847,3698236.993,-0.004235,-0.024326,0.029468
111104.4,1,-3961877.184,3348960.851,3698236.993,0.003348,0.043831,-0.025457
111104.6,1,-3961877.183,3348960.85,3698236.993,-0.005974,0.022538,-0.000091
111104.8,1,-3961877.185,3348960.853,3698236.994,-0.007426,0.049653,-0.005998
111105,1,-3961877.18,3348960.847,3698236.992,0.043804,-0.024987,-0.018391
111105.2,1,-3961877.181,3348960.85,3698236.992,0.022685,-0.033873,-0.057584
111105.4,1,-3961877.183,3348960.852,3698236.994,-0.006096,-0.009493,-0.009108
111105.6,1,-3961877.182,3348960.851,3698236.993,0.010883,0.031395,-0.01722
111105.8,1,-3961877.183,3348960.853,3698236.997,0.014272,-0.03145,0.012148
111106,1,-3961877.183,3348960.85,3698236.993,-0.007106,0.03069,0.016734
111106.4,1,-3961877.183,3348960.847,3698236.994,-0.018845,0.005015,0.011621
111106.6,1,-3961877.182,3348960.847,3698236.993,0.010385,0.003568,0.001317
111106.8,1,-3961877.181,3348960.845,3698236.992,0.000283,-0.016507,-0.006622
111107,1,-3961877.182,3348960.847,3698236.992,0.017904,-0.024846,0.002183
111107.2,1,-3961877.182,3348960.848,3698236.991,-0.012126,0.000072,-0.004801
111107.4,1,-3961877.184,3348960.852,3698236.994,-0.001579,0.057266,-0.020564
111107.6,1,-3961877.183,3348960.847,3698236.994,0.023223,-0.01313,-0.012238
111107.8,1,-3961877.185,3348960.848,3698236.995,-0.016718,0.01841,0.04134
111108,1,-3961877.183,3348960.851,3698236.994,-0.003663,-0.0371,0.00093
111108.2,1,-3961877.184,3348960.855,3698236.995,0.001107,0.016694,0.000862
111108.4,2,-3961876.78,3348960.444,3698236.388,-0.035051,0.041185,0.039727
111108.6,1,-3961877.185,3348960.852,3698236.997,-0.006798,0.002368,0.036695
111108.8,1,-3961877.185,3348960.855,3698236.996,0.029387,0.019054,0.024795
111109,1,-3961877.183,3348960.851,3698236.993,-0.004636,0.01349,-0.023549
111109.2,1,-3961877.182,3348960.847,3698236.992,0.021376,-0.031723,-0.021098
111109.4,1,-3961877.184,3348960.852,3698236.994,-0.004931,0.035243,0.034372
111109.6,1,-3961877.183,3348960.85,3698236.994,0.026203,-0.016365,-0.02628
111109.8,1,-3961877.181,3348960.847,3698236.992,0.07651,-0.063402,-0.085037
111110,1,-3961877.186,3348960.853,3698236.995,-0.055428,0.024043,0.009565
111110.2,1,-3961877.185,3348960.851,3698236.994,-0.008867,0.007566,-0.006455
111110.4,1,-3961877.185,3348960.853,3698236.996,-0.00306,0.034224,0.064449
111110.6,1,-3961877.187,3348960.854,3698236.994,-0.004665,0.014307,-0.029058
111110.8,1,-3961877.185,3348960.851,3698236.993,0.032088,-0.040176,-0.053382
111111,1,-3961877.186,3348960.849,3698236.992,-0.0323,0.001004,-0.003789
111111.2,1,-3961877.185,3348960.85,3698236.992,-0.015141,-0.02397,-0.015021
111111.4,1,-3961877.184,3348960.855,3698236.993,0.008554,-0.05785,0.01962
111111.6,1,-3961877.184,3348960.856,3698236.992,-0.014622,0.059802,-0.016548
111111.8,1,-3961877.184,3348960.851,3698236.992,-0.015206,0.022623,0.033324
111112,1,-3961877.183,3348960.848,3698236.99,-0.023427,0.065959,0.038187
111112.2,1,-3961877.184,3348960.848,3698236.991,-0.009756,0.00605,0.043053
111112.4,1,-3961877.186,3348960.851,3698236.993,-0.020889,0.047666,0.032617
111112.6,1,-3961877.185,3348960.846,3698236.992,-0.000825,-0.067777,0.035936
111112.8,1,-3961877.185,3348960.848,3698236.992,-0.012762,0.008133,0.023889
111113,1,-3961877.184,3348960.848,3698236.99,-0.051624,0.045617,0.061948
111113.2,1,-3961877.181,3348960.847,3698236.987,0.016563,-0.009618,-0.033057
111113.4,1,-3961877.183,3348960.848,3698236.99,-0.018264,0.017135,0.039816
111113.6,1,-3961877.181,3348960.845,3698236.987,0.011878,-0.055054,-0.053298
111113.8,1,-3961877.182,3348960.846,3698236.989,0.030979,-0.017298,-0.005438
111114,1,-3961877.182,3348960.853,3698236.993,0.016931,-0.034581,0.002903
111114.2,1,-3961877.184,3348960.858,3698236.994,-0.005094,0.017521,0.004778
111114.4,1,-3961877.184,3348960.855,3698236.993,-0.004477,0.004822,0.02907
111114.6,1,-3961877.185,3348960.854,3698236.993,-0.047296,0.034646,0.035006
111114.8,1,-3961877.183,3348960.851,3698236.993,0.018368,-0.054063,-0.020462
111115,1,-3961877.183,3348960.852,3698236.994,0.010532,-0.054878,0.005142
111115.2,1,-3961877.185,3348960.855,3698236.996,0.001979,0.042085,0.023319
111115.4,1,-3961877.184,3348960.852,3698236.994,0.019172,-0.021719,-0.00306
111115.6,1,-3961877.186,3348960.851,3698236.995,0.007905,-0.013912,-0.001263
111115.8,1,-3961877.186,3348960.854,3698236.995,-0.02155,-0.008164,0.012695
111116,1,-3961877.182,3348960.852,3698236.994,0.013924,-0.023615,0.009704
111116.2,1,-3961877.183,3348960.853,3698236.993,0.004858,0.034341,-0.002746
111116.4,1,-3961877.186,3348960.851,3698236.993,-0.015316,0.032727,-0.011139
111116.6,1,-3961877.185,3348960.849,3698236.992,0.004305,0.019314,0.000861
111116.8,1,-3961877.184,3348960.849,3698236.991,0.046957,-0.047082,-0.037609
111117,1,-3961877.187,3348960.848,3698236.994,-0.047022,0.00208,0.031266
111117.2,1,-3961877.184,3348960.847,3698236.992,0.024335,-0.079634,-0.018479
111117.4,1,-3961877.182,3348960.849,3698236.993,0.039342,0.025619,-0.006186
111117.6,1,-3961877.184,3348960.851,3698236.992,-0.005774,-0.006864,-0.039346
111117.8,1,-3961877.185,3348960.852,3698236.995,-0.010196,-0.024415,0.007638
111118,1,-3961877.182,3348960.85,3698236.99,-0.011573,0.029417,0.021176
111118.2,1,-3961877.181,3348960.847,3698236.989,0.006254,0.019404,-0.014089
111118.4,1,-3961877.185,3348960.852,3698236.992,-0.037419,0.05363,0.03713
111118.6,1,-3961877.184,3348960.85,3698236.99,-0.047198,0.026993,0.014108
111118.8,1,-3961877.182,3348960.847,3698236.991,0.015696,-0.044916,0.003969
111119,1,-3961877.182,3348960.848,3698236.991,0.020148,-0.02763,-0.04514
111119.2,1,-3961877.182,3348960.848,3698236.993,0.005904,0.016424,0.030134
111119.4,1,-3961877.18,3348960.846,3698236.989,0.006809,-0.012308,-0.004268
111119.6,1,-3961877.181,3348960.847,3698236.991,-0.00706,-0.019685,-0.033747
111119.8,1,-3961877.179,3348960.847,3698236.991,0.023982,0.021094,-0.00673
111120,1,-3961877.182,3348960.85,3698236.992,0.000351,0.019897,-0.005628
111120.2,1,-3961877.182,3348960.849,3698236.993,0.01349,-0.049895,-0.023176
111120.4,1,-3961877.18,3348960.852,3698236.994,-0.011798,0.051779,0.013923
111120.6,1,-3961877.182,3348960.85,3698236.991,0.025544,-0.025645,-0.020695
111120.8,1,-3961877.182,3348960.849,3698236.989,-0.002204,0.002688,-0.063138
111121,1,-3961877.183,3348960.85,3698236.992,0.028712,-0.003749,-0.015506
111121.2,1,-3961877.182,3348960.85,3698236.99,0.006901,-0.019952,-0.031691
111121.4,1,-3961877.183,3348960.851,3698236.992,0.033388,-0.020654,-0.016519
111121.6,1,-3961877.186,3348960.852,3698236.993,0.008484,-0.031318,0.011251
111121.8,1,-3961877.185,3348960.85,3698236.992,-0.01087,-0.061081,0.008773
111122,1,-3961877.184,3348960.849,3698236.992,0.027737,-0.034712,-0.020789
111122.2,1,-3961877.184,3348960.848,3698236.991,0.044121,-0.067835,-0.066186
111122.4,1,-3961877.185,3348960.849,3698236.991,0.017165,-0.024996,-0.027492
111122.6,1,-3961877.184,3348960.849,3698236.993,0.01571,-0.025235,0.006882
111122.8,1,-3961877.183,3348960.85,3698236.991,-0.014395,0.050719,0.002141
111123,1,-3961877.183,3348960.85,3698236.991,0.009568,-0.007523,-0.03646
111123.2,1,-3961877.181,3348960.847,3698236.989,-0.013228,-0.011869,-0.022404
111123.4,1,-3961877.181,3348960.845,3698236.989,0.004812,-0.063232,-0.023022
111123.6,1,-3961877.182,3348960.847,3698236.99,0.021314,-0.029529,-0.036363
111123.8,1,-3961877.184,3348960.852,3698236.992,-0.010694,0.070927,0.016795
111124,1,-3961877.186,3348960.853,3698236.994,-0.00133,0.028229,0.020109
111124.2,1,-3961877.186,3348960.851,3698236.995,-0.022918,0.019388,0.034925
111124.4,1,-3961877.184,3348960.849,3698236.993,-0.000862,-0.04206,-0.006502
111124.6,1,-3961877.183,3348960.849,3698236.994,0.032922,-0.013985,0.009849
111124.8,1,-3961877.185,3348960.849,3698236.992,-0.014123,0.017844,0.042379
111125,1,-3961877.181,3348960.846,3698236.991,0.038167,-0.028059,-0.047862
111125.2,1,-3961877.185,3348960.848,3698236.992,-0.031236,0.049329,0.037966
111125.4,1,-3961877.184,3348960.848,3698236.99,0.017486,-0.078329,0.002955
111125.6,1,-3961877.184,3348960.848,3698236.99,0.034496,-0.062468,-0.047618
111125.8,1,-3961877.184,3348960.851,3698236.992,-0.000913,0.035295,-0.010727
111126,1,-3961877.186,3348960.85,3698236.991,0.024097,0.009373,0.033644
111126.2,1,-3961877.187,3348960.852,3698236.991,-0.011201,0.035339,0.03473
111126.4,1,-3961877.186,3348960.848,3698236.988,0.033004,-0.010424,-0.025837
111126.6,1,-3961877.187,3348960.851,3698236.989,0.027113,-0.018613,-0.002244
111126.8,1,-3961877.189,3348960.851,3698236.99,-0.013319,-0.013625,0.015993
111127,1,-3961877.187,3348960.849,3698236.99,-0.015836,0.014156,-0.011465
111127.2,1,-3961877.188,3348960.852,3698236.992,-0.034596,-0.000924,0.004535
111127.4,1,-3961877.187,3348960.852,3698236.992,-0.000719,0.034605,0.011414
111127.6,1,-3961877.185,3348960.852,3698236.99,-0.01384,0.110433,0.012285
111127.8,1,-3961877.186,3348960.85,3698236.992,0.03996,-0.035484,-0.043714
111128,1,-3961877.187,3348960.849,3698236.994,-0.009204,-0.026988,0.009317
111128.2,1,-3961877.186,3348960.851,3698236.993,0.016679,0.012375,-0.015765
111128.4,1,-3961877.187,3348960.85,3698236.992,-0.035856,0.062327,0.003292
111128.6,1,-3961877.185,3348960.85,3698236.991,0.003609,0.022259,-0.007718
111128.8,1,-3961877.186,3348960.851,3698236.993,-0.011301,0.017406,0.031918
111129,1,-3961877.186,3348960.852,3698236.993,0.035034,0.040773,0.006616
111129.2,1,-3961877.191,3348960.852,3698236.996,-0.053335,0.030749,0.036424
111129.4,1,-3961877.188,3348960.851,3698236.992,-0.011679,-0.009096,-0.028841
111129.6,1,-3961877.186,3348960.848,3698236.992,0.056008,-0.065013,-0.048541
111129.8,1,-3961877.187,3348960.85,3698236.993,0.009876,-0.018807,0.003125
111130,1,-3961877.186,3348960.851,3698236.993,-0.006422,0.014272,0.02433
111130.2,1,-3961877.185,3348960.851,3698236.992,-0.027578,0.041627,0.020228
111130.4,1,-3961877.187,3348960.856,3698236.991,0.000793,0.025443,0.010103
111130.6,1,-3961877.188,3348960.856,3698236.992,-0.015033,0.070936,0.008533
111130.8,1,-3961877.186,3348960.852,3698236.991,0.00594,-0.025582,-0.023479
111131,1,-3961877.186,3348960.85,3698236.99,0.020086,0.020191,-0.025377
111131.2,1,-3961877.187,3348960.853,3698236.991,0.011384,0.041295,-0.000789
111131.4,1,-3961877.185,3348960.848,3698236.99,0.013092,-0.009843,0.000305
111131.6,1,-3961877.187,3348960.849,3698236.99,-0.002281,-0.015719,-0.041246
111131.8,1,-3961877.186,3348960.848,3698236.99,0.031679,-0.050346,0.005364
111132,1,-3961877.187,3348960.855,3698236.99,0.003931,0.065931,0.006342
111132.2,1,-3961877.189,3348960.855,3698236.992,-0.009885,-0.028028,0.000148
111132.4,1,-3961877.187,3348960.856,3698236.991,-0.001429,-0.020059,-0.006996
111132.6,1,-3961877.186,3348960.855,3698236.989,0.009176,-0.001947,-0.022584
111132.8,1,-3961877.185,3348960.854,3698236.99,0.023094,-0.00254,-0.046677
111133,1,-3961877.188,3348960.852,3698236.992,-0.023669,0.047368,0.041069
111133.2,1,-3961877.188,3348960.853,3698236.993,-0.024593,0.041612,0.015942
111133.4,1,-3961877.186,3348960.852,3698236.992,-0.024919,0.058976,0.027925
111133.6,1,-3961877.183,3348960.847,3698236.988,0.02998,-0.058689,-0.065252
111133.8,1,-3961877.184,3348960.853,3698236.989,0.006117,0.055773,-0.03188
111134,1,-3961877.185,3348960.852,3698236.989,0.010435,0.004039,-0.017133
111134.2,1,-3961877.184,3348960.85,3698236.99,0.010553,-0.025306,-0.013956
111134.4,1,-3961877.185,3348960.85,3698236.989,-0.028532,0.004853,0.013434
111134.6,1,-3961877.185,3348960.85,3698236.992,0.004308,-0.010531,0.031516
111134.8,1,-3961877.187,3348960.854,3698236.993,-0.018196,0.019954,-0.001646
111135,1,-3961877.188,3348960.853,3698236.993,-0.004355,-0.007441,0.019626
111135.2,1,-3961877.188,3348960.852,3698236.99,0.013032,-0.002649,0.004689
111135.4,1,-3961877.189,3348960.856,3698236.991,-0.050802,0.078433,0.052886
111135.6,1,-3961877.187,3348960.852,3698236.992,-0.009312,0.02646,0.02241
111135.8,1,-3961877.185,3348960.849,3698236.99,0.027868,-0.02262,0.0073
111136,1,-3961877.185,3348960.853,3698236.991,0.0045,0.039454,-0.030064
111136.2,1,-3961877.188,3348960.855,3698236.994,-0.01959,0.016727,0.01994
111136.4,1,-3961877.187,3348960.854,3698236.992,-0.001426,0.007127,-0.024654
111136.6,1,-3961877.186,3348960.852,3698236.991,0.025841,-0.038979,-0.038557
111136.8,1,-3961877.186,3348960.853,3698236.991,0.013149,-0.095172,-0.055133
111137,1,-3961877.191,3348960.855,3698236.992,-0.010806,-0.005566,0.003971
111137.2,1,-3961877.19,3348960.857,3698236.994,-0.026957,0.058545,0.035446
111137.4,1,-3961877.187,3348960.855,3698236.99,0.036315,-0.04059,-0.028505
111137.6,1,-3961877.19,3348960.855,3698236.993,-0.004147,0.020478,-0.015816
111137.8,1,-3961877.189,3348960.854,3698236.993,-0.02062,-0.027907,-0.004154
111138,1,-3961877.19,3348960.857,3698236.995,-0.038163,0.017086,0.009842
111138.2,1,-3961877.192,3348960.858,3698236.994,-0.001196,0.041048,0.008079
111138.4,1,-3961877.192,3348960.857,3698236.994,-0.001629,-0.020084,-0.029125
111138.6,1,-3961877.192,3348960.857,3698236.993,-0.008418,-0.007279,-0.024654
111138.8,1,-3961877.189,3348960.854,3698236.992,0.057873,-0.026876,-0.032912
111139,1,-3961877.189,3348960.852,3698236.992,-0.025721,0.013449,0.051144
111139.2,1,-3961877.187,3348960.85,3698236.992,0.030406,-0.046546,-0.022551
111139.4,1,-3961877.189,3348960.849,3698236.993,-0.035928,0.019912,0.026553
111139.6,1,-3961877.185,3348960.845,3698236.99,0.063334,-0.082295,-0.026984
111139.8,1,-3961877.187,3348960.848,3698236.989,-0.009777,0.035951,-0.006688
111140,1,-3961877.189,3348960.852,3698236.99,-0.007085,0.008211,0.004989
111140.2,1,-3961877.191,3348960.854,3698236.991,-0.01073,-0.033834,-0.009388
111140.4,1,-3961877.19,3348960.85,3698236.991,0.004969,-0.019716,-0.021709
111140.6,1,-3961877.19,3348960.852,3698236.99,-0.018689,0.014533,0.006131
111140.8,1,-3961877.189,3348960.851,3698236.989,0.030424,-0.048714,-0.020665
111141,1,-3961877.188,3348960.853,3698236.99,0.054192,-0.052029,-0.065953
111141.2,1,-3961877.192,3348960.858,3698236.992,-0.010487,0.003318,-0.002555
111141.4,1,-3961877.191,3348960.856,3698236.992,-0.030746,-0.002999,0.011036
111141.6,1,-3961877.189,3348960.856,3698236.991,0.014361,0.044312,-0.012514
111141.8,1,-3961877.19,3348960.854,3698236.989,0.012903,-0.065256,-0.003441
111142,1,-3961877.191,3348960.852,3698236.992,-0.020702,-0.022419,0.011827
111142.2,1,-3961877.189,3348960.852,3698236.99,0.005917,-0.000782,-0.006396
111142.4,1,-3961877.189,3348960.852,3698236.992,0.017368,-0.00636,0.015245
111142.6,1,-3961877.19,3348960.851,3698236.991,-0.012343,0.024778,0.014652
111142.8,1,-3961877.19,3348960.849,3698236.991,-0.010341,-0.043249,0.029785
111143,1,-3961877.185,3348960.848,3698236.989,0.039994,-0.062067,0.014332
111143.2,1,-3961877.187,3348960.849,3698236.989,-0.014836,0.033497,0.022573
111143.4,1,-3961877.187,3348960.849,3698236.988,-0.032673,0.093596,0.048377
111143.6,1,-3961877.186,3348960.845,3698236.986,0.018996,-0.066377,-0.040154
111143.8,1,-3961877.187,3348960.85,3698236.987,0.043723,-0.038616,-0.007269
111144,1,-3961877.188,3348960.851,3698236.987,0.017684,-0.014851,-0.034855
111144.2,1,-3961877.19,3348960.851,3698236.99,-0.045957,0.02828,0.016717
111144.4,1,-3961877.189,3348960.853,3698236.99,-0.0188,0.026981,0.004348
111144.6,1,-3961877.189,3348960.852,3698236.99,0.006702,-0.017472,-0.014103
111144.8,1,-3961877.189,3348960.853,3698236.987,0.002217,0.015592,-0.008975
111145,1,-3961877.188,3348960.849,3698236.99,-0.000458,-0.021325,0.006042
111145.2,1,-3961877.189,3348960.852,3698236.99,0.000354,-0.015826,0.02517
111145.4,1,-3961877.191,3348960.854,3698236.99,-0.043681,0.017137,-0.001318
111145.6,1,-3961877.19,3348960.854,3698236.99,-0.018782,0.0198,0.011707
111145.8,1,-3961877.187,3348960.85,3698236.987,0.034287,-0.001819,-0.034417
111146,1,-3961877.188,3348960.848,3698236.99,0.002851,0.009015,0.004699
111146.2,1,-3961877.189,3348960.849,3698236.989,-0.014622,-0.028764,-0.01562
111146.4,1,-3961877.188,3348960.849,3698236.988,0.01168,-0.022558,0.002374
111146.6,1,-3961877.188,3348960.848,3698236.989,0.008885,-0.057586,0.002366
111146.8,1,-3961877.191,3348960.855,3698236.989,-0.021003,0.09741,0.022336
111147,1,-3961877.188,3348960.85,3698236.989,0.01431,-0.004951,-0.00824
111147.2,1,-3961877.189,3348960.851,3698236.99,-0.000872,-0.016182,0.018598
