193987.199941,17,-0.009789,0.014688,0.015501,0.003228,0.010105,0.020931,143.423483,0.703357,1.106998
193987.399941,17,0.001431,-0.014417,0.026890,-0.024007,0.018419,0.004004,143.483629,0.703356,1.106979
193987.599940,17,0.011016,-0.005974,-0.040628,0.015437,-0.027489,-0.028527,143.407767,0.703355,1.106960
193987.799940,17,-0.011045,0.016484,0.035931,-0.007839,0.021106,0.034298,143.429155,0.703355,1.106941
193987.999940,17,0.005935,-0.000716,-0.002729,-0.002460,-0.005700,-0.002171,143.429515,0.703354,1.106921
193988.199940,17,0.006778,-0.010166,-0.010500,-0.002377,-0.006875,-0.014355,143.394162,0.703353,1.106902
193988.399940,17,0.013569,0.024896,-0.037476,0.025532,-0.039369,-0.001692,143.481872,0.703352,1.106883
193988.599940,17,-0.000099,0.002418,-0.004174,0.003727,-0.003020,-0.000476,143.314737,0.703352,1.106864
193988.799940,17,0.013191,-0.027007,-0.021085,-0.007429,-0.011012,-0.034163,143.409570,0.703351,1.106845
193988.999940,17,0.000751,0.010179,-0.022510,0.017999,-0.016198,-0.004882,143.403748,0.703350,1.106826
193989.199940,17,0.007057,0.012291,0.010350,-0.005527,-0.004578,0.015987,143.413431,0.703349,1.106806
193989.399940,17,0.002356,-0.001233,0.041458,-0.027793,0.020405,0.023173,143.449838,0.703349,1.106787
193989.599939,17,-0.009253,-0.019974,0.010342,-0.009302,0.019993,-0.010144,143.390394,0.703348,1.106768
193989.799939,17,0.008547,-0.010126,-0.009161,-0.004334,-0.007540,-0.013541,143.397192,0.703347,1.106749
193989.999939,17,-0.008765,-0.011481,-0.002164,0.001912,0.009875,-0.010558,143.423184,0.703346,1.106730
193990.199939,17,0.017623,-0.008131,-0.005616,-0.011514,-0.013369,-0.009859,143.421056,0.703346,1.106711
193990.399939,17,0.010718,0.013226,-0.013925,0.007583,-0.020460,0.002591,143.448372,0.703345,1.106691
193990.599939,17,-0.016002,-0.018413,-0.004575,0.005009,0.016744,-0.017578,143.448947,0.703344,1.106672
193990.799939,17,0.011472,-0.006344,-0.000579,-0.009871,-0.006694,-0.005475,143.389157,0.703343,1.106653
193990.999939,17,-0.010664,0.005759,-0.010885,0.016202,0.000284,-0.001683,143.481418,0.703343,1.106634
193991.199939,17,-0.009721,0.013527,-0.015073,0.021639,-0.005548,0.002165,143.400553,0.703342,1.106615
193991.399939,17,-0.002697,0.032799,0.035486,-0.005717,0.008369,0.047250,143.462572,0.703341,1.106596
193991.599939,17,-0.026534,0.032582,-0.000581,0.031971,0.007760,0.026045,143.487139,0.703340,1.106576
193991.799938,17,0.013113,0.028309,0.004419,0.001348,-0.018328,0.025500,143.422193,0.703340,1.106557
193991.999938,17,0.000221,0.011913,-0.023656,0.019822,-0.017044,-0.004147,143.390367,0.703339,1.106538
193992.199938,17,-0.013303,-0.000306,0.014420,-0.000485,0.017849,0.008159,143.461790,0.703338,1.106519
193992.399938,17,0.012652,-0.008104,-0.018680,-0.000183,-0.016429,-0.017454,143.425117,0.703337,1.106500
193992.599938,17,0.010367,0.006763,0.028249,-0.021225,0.004353,0.021947,143.451060,0.703337,1.106480
193992.799938,17,0.011417,0.003131,-0.035816,0.016234,-0.028688,-0.018348,143.394443,0.703336,1.106461
193992.999938,17,0.004825,0.002965,-0.033671,0.019089,-0.022460,-0.017231,143.349964,0.703335,1.106442
193993.199938,17,-0.006203,0.003430,0.001425,0.004647,0.004205,0.003608,143.404160,0.703335,1.106423
193993.399938,17,-0.030934,0.009815,0.041720,-0.001536,0.041851,0.032273,143.433275,0.703334,1.106404
193993.599938,17,0.010405,-0.003363,-0.013700,0.000283,-0.013879,-0.010711,143.361627,0.703333,1.106384
193993.799937,17,-0.000171,-0.001331,-0.021954,0.013142,-0.010883,-0.013879,143.411177,0.703332,1.106365
193993.999937,17,0.000241,0.022428,-0.002761,0.011512,-0.010046,0.016551,143.401274,0.703332,1.106346
193994.199937,17,-0.020896,-0.000256,-0.006978,0.017721,0.012414,-0.004276,143.375196,0.703331,1.106327
193994.399937,17,-0.017339,0.013029,-0.015804,0.026795,0.000081,0.001335,143.371666,0.703330,1.106307
193994.599937,17,-0.008171,-0.019741,0.006970,-0.007805,0.017310,-0.011922,143.419462,0.703329,1.106288
193994.799937,17,0.015532,-0.019171,0.013012,-0.026620,0.002141,-0.007937,143.387450,0.703329,1.106269
193994.999937,17,-0.007085,-0.025456,0.036120,-0.029130,0.033912,0.000447,143.436702,0.703328,1.106250
193995.199937,17,0.006164,0.003408,-0.043373,0.024441,-0.028738,-0.022530,143.406162,0.703327,1.106231
193995.399937,17,0.014522,-0.000452,-0.029370,0.008637,-0.026337,-0.017491,143.376308,0.703326,1.106211
193995.599937,17,-0.012676,-0.012079,0.021221,-0.010334,0.025354,0.002592,143.426289,0.703326,1.106192
193995.799937,17,0.000747,0.013097,0.002198,0.003967,-0.004331,0.011887,143.404298,0.703325,1.106173
193995.999936,17,0.010675,-0.009514,-0.038200,0.012580,-0.024626,-0.029977,143.428051,0.703324,1.106154
193996.199936,17,0.013203,-0.015049,-0.019786,-0.002935,-0.014825,-0.023723,143.448614,0.703323,1.106134
193996.399936,17,0.010222,-0.011820,-0.005842,-0.008228,-0.006444,-0.012978,143.417798,0.703323,1.106115
193996.599936,17,-0.001010,0.015351,-0.042200,0.033650,-0.027118,-0.012175,143.436322,0.703322,1.106096
193996.799936,17,0.008658,0.004323,-0.047374,0.025717,-0.033087,-0.024122,143.385086,0.703321,1.106077
