284042,314.51
284042.2,314.51
284042.4,314.51
284042.6,314.51
284042.8,314.51
284043,314.51
284043.2,314.51
284043.4,312.84
284043.6,316.85
284043.8,316.02
284044,314.12
284044.2,313.45
284044.4,317.48
284044.6,314.4
284044.8,317.17
284045,315.85
284045.2,315.98
284045.4,316.22
284045.6,316.73
284045.8,315.84
284046,317.2
284046.2,316.17
284046.4,314.69
284046.6,317.4
284046.8,314.61
284047,316.07
284047.2,315.24
284047.4,316.83
284047.6,317.34
284047.8,314.37
284048,317.2
284048.2,317.29
284048.4,315.42
284048.6,316.29
284048.8,315.14
284049,317.34
284049.2,315.48
284049.4,315.9
284049.6,317.55
284049.8,315.88
284050,316.43
284050.2,316.22
284050.4,315.46
284050.6,315.77
284050.8,316.22
284051,316.54
284051.2,317.84
284051.4,315.43
284051.6,315.29
284051.8,316.46
284052,316.35
284052.2,316.03
284052.4,316.77
284052.6,316.81
284052.8,316.72
284053,316.07
284053.2,316.62
284053.4,317.16
284053.6,316.55
284053.8,316.11
284054,316.28
284054.2,315.94
284054.4,317.35
284054.6,315.08
284054.8,318.03
284055,315.79
284055.2,316.22
284055.4,316.41
284055.6,315.41
284055.8,317.05
284056,315.6
284056.2,316.71
284056.4,315.49
284056.6,316.1
284056.8,316.71
284057,317.09
284057.2,316.15
284057.4,317.28
284057.6,317.43
284057.8,316.08
284058,317.13
284058.2,316.75
284058.4,315.26
284058.6,317.58
284058.8,316.73
284059,317.41
284059.2,315.38
284059.4,317.49
284059.6,317.31
284059.8,317.16
284060,315.89
284060.2,319.53
284060.4,317.26
284060.6,318.66
284060.8,317.16
284061,316.9
284061.2,318.82
284061.4,318.12
284061.6,319.05
284061.8,320.06
284062,317.15
284062.2,322.88
284062.4,310.25
284062.6,321.26
284062.8,310.53
284063,320.32
284063.2,318
284063.4,315.83
284063.6,314.42
284063.8,316.8
284064,321.79
284064.2,315.77
284064.4,318.7
284064.6,318.7
284064.8,317.93
284065,321.67
284065.2,321.44
284065.4,314.51
284065.6,317.03
284065.8,315.02
284066,317.42
284066.2,320.53
284066.4,318.85
284066.6,317.85
284066.8,320.41
284067,317.99
284067.2,318.55
284067.4,319.84
284067.6,318.5
284067.8,320.84
284068,317.27
284068.2,323.08
284068.4,315.48
284068.6,316.41
284068.8,318.63
284069,321.03
284069.2,317.56
284069.4,325.38
284069.6,317.45
284069.8,321.68
284070,318.36
284070.2,323.29
284070.4,321.82
284070.6,322.38
284070.8,322.75
284071,325.14
284071.2,323.34
284071.4,328.05
284071.6,325.2
284071.8,329.48
284072,326.79
284072.2,329.97
284072.4,329.68
284072.6,331.81
284072.8,332.84
284073,333.33
284073.2,334.5
284073.4,335.51
284073.6,337.78
284073.8,338.4
284074,338.46
284074.2,339.56
284074.4,341.31
284074.6,342.88
284074.8,344.78
284075,344.62
284075.2,346.36
284075.4,346.93
284075.6,347.13
284075.8,348.38
284076,348.27
284076.2,349.77
284076.4,351.44
284076.6,349.48
284076.8,350.26
284077,349.61
284077.2,352.8
284077.4,352.03
284077.6,353.78
284077.8,351.6
284078,353.3
284078.2,354.73
284078.4,353.12
284078.6,353.83
284078.8,352.69
284079,353.21
284079.2,353.74
284079.4,352.37
284079.6,353.31
284079.8,352.73
284080,353.06
284080.2,352.85
284080.4,352.25
284080.6,352.33
284080.8,350.84
284081,352.25
284081.2,351.54
284081.4,351.38
284081.6,351.5
284081.8,352.33
284082,351.08
284082.2,351.34
284082.4,351.52
284082.6,350.5
284082.8,352.35
284083,351.3
284083.2,352.55
284083.4,352.58
284083.6,352.92
284083.8,354.06
284084,350.89
284084.2,354.4
284084.4,352.12
284084.6,352.64
284084.8,354.5
284085,353.77
284085.2,354.89
284085.4,354.6
284085.6,353.93
284085.8,354.46
284086,355.67
284086.2,354.7
284086.4,355.01
284086.6,354.51
284086.8,351.95
284087,350.23
284087.2,349.31
284087.4,349.75
284087.6,351.11
284087.8,348.16
284088,348.59
284088.2,347.41
284088.4,347.51
284088.6,346.36
284088.8,347.13
284089,347.34
284089.2,346.93
284089.4,348.25
284089.6,346.8
284089.8,348.45
284090,352.5
284090.2,351.71
284090.4,355.2
284090.6,357.65
284090.8,359.76
284091,2.57
284091.2,3.54
284091.4,3.42
284091.6,7.51
284091.8,8.59
284092,10.69
284092.2,12.69
284092.4,14.43
284092.6,13.91
284092.8,14.2
284093,14.15
284093.2,14.37
284093.4,13.62
284093.6,13.72
284093.8,11.94
284094,10.71
284094.2,9.37
284094.4,3.52
284094.6,2.88
284094.8,0.76
284095,7.28
284095.2,0.05
284095.4,355.9
284095.6,355
284095.8,345.51
284096,349.25
284096.2,343.65
284096.4,345.23
284096.6,337.96
284096.8,333.49
284097,332.14
284097.2,330.73
284097.4,329.88
284097.6,327.41
284097.8,326.43
284098,326.74
284098.2,320.56
284098.4,319.32
284098.6,320.79
284098.8,317.25
284099,319.93
284099.2,318.88
284099.4,314.13
284099.6,314.42
284099.8,314.18
284100,311.21
284100.2,311.87
284100.4,311.84
284100.6,309.29
284100.8,308.34
284101,305.6
284101.2,306.1
284101.4,303.31
284101.6,303.39
284101.8,300.18
284102,298.99
284102.2,294.79
284102.4,294.63
284102.6,292.53
284102.8,290.65
284103,288.75
284103.2,286.31
284103.4,285.61
284103.6,289.24
284103.8,279.3
284104.2,281.24
284104.4,269.72
284104.6,283.94
284104.8,274.53
284105,272.16
284105.2,266.69
284105.4,268.43
284105.6,259.52
284106,253.41
284106.2,253.78
284106.4,248.92
284106.6,246.33
284106.8,244.03
284107,242.51
284107.2,240.57
284107.6,236.67
284107.8,235.67
284108,233.67
284108.2,233.02
284108.4,231.19
284108.6,230.33
284108.8,229.42
284109,229.11
284109.2,229.28
284109.4,227.64
284109.6,228.08
284109.8,227.76
284110,227.09
284110.2,227.07
284110.8,226.85
284111,226.97
284111.2,226.39
284111.4,227.53
284111.6,227.27
284111.8,227.36
284112.2,227.32
284112.4,226.8
284112.6,227.08
284112.8,226.63
284113,226.83
284113.2,226.9
284113.4,226.99
284113.6,227.04
284114.2,226.82
284114.4,226.91
284114.6,226.99
284114.8,227.02
284115,227.1
284115.2,226.79
284115.4,226.9
284116,226.81
284116.2,226.71
284116.4,227.21
284117.6,226.86
284117.8,226.84
284118,227
284118.2,226.67
284119,226.96
284119.2,226.86
284119.4,226.86
284119.6,226.64
284119.8,227
284120,226.84
284120.2,226.56
284120.4,226.75
284120.6,225.97
284120.8,226.06
284121,225.77
284121.2,225.27
284121.4,225.27
284121.6,224.93
284121.8,225.24
284122,224.75
284122.2,225.24
284122.4,225.39
284122.6,225.62
284122.8,225.78
284123,226.05
284123.2,226.34
284123.4,226.12
284123.6,226.61
284123.8,226.61
284124,226.68
284124.2,226.49
284124.4,226.68
284124.6,226.51
284124.8,226.64
284125,226.43
284125.2,226.44
284125.4,226.19
284125.6,226.17
284125.8,226.05
284126,226.58
284126.2,226.59
284126.4,226.61
284126.6,226.04
284126.8,226.75
284127.4,226.98
284127.6,227.01
284127.8,226.21
284128,227.02
284128.2,227.19
284128.4,226.93
284130.4,226.48
284130.6,227.3
284130.8,226.21
284131,226.43
284131.2,226.88
