282859.2,-3961862.524,3348960.333,3698252.723,1,23,0.0065,0.0069,0.0043,-0.0052,0.0045,-0.004,0.2,3.6
282859.4,-3961862.523,3348960.334,3698252.723,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,3.8
282859.6,-3961862.522,3348960.333,3698252.723,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,4
282859.8,-3961862.521,3348960.331,3698252.722,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,3.5
282860,-3961862.523,3348960.334,3698252.724,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0,3.5
282860.2,-3961862.522,3348960.335,3698252.725,1,23,0.0065,0.0069,0.0043,-0.0052,0.0045,-0.004,0.2,3.3
282860.4,-3961862.523,3348960.334,3698252.725,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,3.5
282860.6,-3961862.523,3348960.332,3698252.724,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,3.2
282860.8,-3961862.522,3348960.334,3698252.724,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,3.3
282861,-3961862.523,3348960.335,3698252.725,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0,3.6
282861.2,-3961862.52,3348960.334,3698252.723,1,23,0.0065,0.0069,0.0043,-0.0052,0.0045,-0.004,0.2,3.5
282861.4,-3961862.522,3348960.335,3698252.724,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,3.2
282861.6,-3961862.522,3348960.333,3698252.723,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,3.5
282861.8,-3961862.522,3348960.333,3698252.722,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,3.5
282862,-3961862.522,3348960.333,3698252.724,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0,3.4
282862.2,-3961862.519,3348960.329,3698252.722,1,23,0.0065,0.0069,0.0043,-0.0052,0.0045,-0.004,0.2,3.2
282862.4,-3961862.523,3348960.334,3698252.724,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,3.8
282862.6,-3961862.521,3348960.332,3698252.723,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,3.4
282862.8,-3961862.523,3348960.333,3698252.724,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,3.3
282863,-3961862.521,3348960.331,3698252.722,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0,4
282863.2,-3961862.521,3348960.333,3698252.724,1,23,0.0065,0.0069,0.0043,-0.0052,0.0045,-0.004,0.2,3.5
282863.4,-3961862.523,3348960.332,3698252.724,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,3.5
282863.6,-3961862.521,3348960.33,3698252.723,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,3.7
282863.8,-3961862.524,3348960.333,3698252.724,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,3.8
282864,-3961862.522,3348960.331,3698252.723,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0,4
282864.2,-3961862.52,3348960.332,3698252.724,1,23,0.0065,0.0069,0.0043,-0.0052,0.0045,-0.004,0.2,3.7
282864.4,-3961862.522,3348960.334,3698252.724,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,4.2
282864.6,-3961862.523,3348960.334,3698252.724,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,4
282864.8,-3961862.521,3348960.333,3698252.724,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,4
282865,-3961862.52,3348960.332,3698252.723,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0,4.3
282865.2,-3961862.519,3348960.332,3698252.723,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,4.5
282865.4,-3961862.518,3348960.332,3698252.721,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,4.5
282865.6,-3961862.522,3348960.333,3698252.723,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,5.3
282865.8,-3961862.521,3348960.333,3698252.722,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,5
282866,-3961862.521,3348960.334,3698252.723,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0,4.4
282866.2,-3961862.522,3348960.334,3698252.724,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,4.7
282866.4,-3961862.52,3348960.333,3698252.723,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,4.3
282866.6,-3961862.521,3348960.333,3698252.723,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,4.4
282866.8,-3961862.519,3348960.331,3698252.722,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,4.4
282867,-3961862.52,3348960.328,3698252.721,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0,4.8
282867.2,-3961862.518,3348960.329,3698252.723,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,4.5
282867.4,-3961862.517,3348960.329,3698252.721,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,5.2
282867.6,-3961862.519,3348960.33,3698252.722,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,4.9
282867.8,-3961862.519,3348960.332,3698252.722,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,5
282868,-3961862.518,3348960.329,3698252.722,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0,5.4
282868.2,-3961862.518,3348960.33,3698252.721,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,5.2
282868.4,-3961862.519,3348960.331,3698252.721,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,4.9
282868.6,-3961862.518,3348960.329,3698252.72,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,4.4
282868.8,-3961862.522,3348960.332,3698252.722,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,4.3
282869,-3961862.518,3348960.329,3698252.721,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0,4.5
282869.2,-3961862.519,3348960.331,3698252.722,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,4.2
282869.4,-3961862.52,3348960.329,3698252.721,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,4.4
282869.6,-3961862.517,3348960.329,3698252.72,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,4.3
282869.8,-3961862.517,3348960.329,3698252.721,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,4.6
282870,-3961862.517,3348960.328,3698252.72,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0,4.4
282870.2,-3961862.516,3348960.33,3698252.721,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,4.1
282870.4,-3961862.518,3348960.328,3698252.72,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,4.6
282870.6,-3961862.518,3348960.329,3698252.722,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,5.3
282870.8,-3961862.517,3348960.329,3698252.721,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,4.7
282871,-3961862.518,3348960.328,3698252.72,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0,4.3
282871.2,-3961862.52,3348960.329,3698252.721,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,4.2
282871.4,-3961862.521,3348960.329,3698252.721,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,4.2
282871.6,-3961862.52,3348960.33,3698252.722,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,4.7
282871.8,-3961862.521,3348960.33,3698252.722,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,4.2
282872,-3961862.52,3348960.329,3698252.722,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0,4.8
282872.2,-3961862.519,3348960.33,3698252.723,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,4.5
282872.4,-3961862.519,3348960.328,3698252.721,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,5.2
282872.6,-3961862.52,3348960.328,3698252.721,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,4.3
282872.8,-3961862.521,3348960.331,3698252.723,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,4.8
282873,-3961862.519,3348960.329,3698252.721,1,23,0.0064,0.0069,0.0043,-0.0051,0.0045,-0.004,0,5
282873.2,-3961862.517,3348960.329,3698252.721,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,4.5
282873.4,-3961862.519,3348960.33,3698252.721,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,4.7
282873.6,-3961862.519,3348960.33,3698252.721,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,4.8
282873.8,-3961862.518,3348960.329,3698252.721,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,5
282874,-3961862.519,3348960.326,3698252.72,1,23,0.0064,0.0069,0.0043,-0.0051,0.0045,-0.004,0,4.6
282874.2,-3961862.518,3348960.328,3698252.721,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,4.2
282874.4,-3961862.516,3348960.326,3698252.72,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,4.1
282874.6,-3961862.518,3348960.328,3698252.721,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,4.2
282874.8,-3961862.515,3348960.327,3698252.721,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,4
282875,-3961862.521,3348960.327,3698252.721,1,23,0.0064,0.0069,0.0043,-0.0051,0.0045,-0.004,0,4.1
282875.2,-3961862.519,3348960.329,3698252.721,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,4.3
282875.4,-3961862.518,3348960.327,3698252.72,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,4.2
282875.6,-3961862.518,3348960.327,3698252.721,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,4.1
282875.8,-3961862.519,3348960.328,3698252.721,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,4.1
282876,-3961862.519,3348960.328,3698252.721,1,23,0.0064,0.0069,0.0043,-0.0051,0.0045,-0.004,0,4.3
282876.2,-3961862.518,3348960.329,3698252.721,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,4.2
282876.4,-3961862.522,3348960.329,3698252.72,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,4.2
282876.6,-3961862.52,3348960.326,3698252.72,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,4.2
282876.8,-3961862.519,3348960.329,3698252.721,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,3.9
282877,-3961862.517,3348960.326,3698252.72,1,23,0.0064,0.0069,0.0043,-0.0051,0.0045,-0.004,0,4.2
282877.2,-3961862.515,3348960.326,3698252.719,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,4.1
282877.4,-3961862.517,3348960.327,3698252.721,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,3.9
282877.6,-3961862.516,3348960.326,3698252.72,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,4.1
282877.8,-3961862.513,3348960.324,3698252.719,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,3.8
282878,-3961862.52,3348960.327,3698252.72,1,23,0.0064,0.0069,0.0043,-0.0051,0.0045,-0.004,0,3.5
282878.2,-3961862.517,3348960.326,3698252.719,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,3.9
282878.4,-3961862.52,3348960.325,3698252.719,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,3.9
282878.6,-3961862.516,3348960.326,3698252.72,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,4.1
282878.8,-3961862.517,3348960.327,3698252.72,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,3.7
282879,-3961862.52,3348960.328,3698252.722,1,23,0.0064,0.0069,0.0043,-0.0051,0.0045,-0.004,0,4.2
282879.2,-3961862.517,3348960.325,3698252.719,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,3.9
282879.4,-3961862.514,3348960.325,3698252.718,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,4
282879.6,-3961862.517,3348960.327,3698252.72,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,4
282879.8,-3961862.519,3348960.329,3698252.72,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,4.4
282880,-3961862.521,3348960.329,3698252.721,1,23,0.0064,0.0069,0.0043,-0.0051,0.0045,-0.004,0,4
282880.2,-3961862.517,3348960.326,3698252.72,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,4.1
282880.4,-3961862.518,3348960.326,3698252.721,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,4
282880.6,-3961862.517,3348960.327,3698252.721,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,4.8
282880.8,-3961862.516,3348960.327,3698252.721,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,4.3
282881,-3961862.519,3348960.325,3698252.721,1,23,0.0064,0.0069,0.0043,-0.0051,0.0045,-0.004,0,4.1
282881.2,-3961862.517,3348960.325,3698252.721,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,4.3
282881.4,-3961862.516,3348960.324,3698252.719,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,4.2
282881.6,-3961862.516,3348960.322,3698252.719,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,3.7
282881.8,-3961862.515,3348960.324,3698252.72,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,4.1
282882,-3961862.514,3348960.323,3698252.717,1,23,0.0064,0.0069,0.0043,-0.0051,0.0045,-0.004,0,3.9
282882.2,-3961862.513,3348960.325,3698252.718,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,4.3
282882.4,-3961862.516,3348960.325,3698252.718,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,4.3
282882.6,-3961862.516,3348960.325,3698252.718,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,4.3
282882.8,-3961862.517,3348960.324,3698252.718,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,4.4
282883,-3961862.518,3348960.324,3698252.72,1,23,0.0064,0.0069,0.0043,-0.0051,0.0045,-0.004,0,3.9
282883.2,-3961862.519,3348960.325,3698252.72,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,4.1
282883.4,-3961862.518,3348960.325,3698252.719,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,3.9
282883.6,-3961862.52,3348960.325,3698252.72,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,4
282883.8,-3961862.518,3348960.325,3698252.718,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,3.7
282884,-3961862.519,3348960.327,3698252.72,1,23,0.0064,0.0069,0.0043,-0.0051,0.0045,-0.004,0,4.2
282884.2,-3961862.517,3348960.327,3698252.721,1,23,0.0065,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,3.9
282884.4,-3961862.52,3348960.328,3698252.721,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,3.8
282884.6,-3961862.519,3348960.328,3698252.72,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,3.7
282884.8,-3961862.519,3348960.328,3698252.72,1,23,0.0065,0.007,0.0044,-0.0052,0.0045,-0.004,0.8,3.7
282885,-3961862.519,3348960.327,3698252.719,1,23,0.0064,0.0069,0.0043,-0.0051,0.0045,-0.004,0,3.9
282885.2,-3961862.518,3348960.328,3698252.719,1,23,0.0064,0.0069,0.0043,-0.0051,0.0045,-0.004,0.2,3.9
282885.4,-3961862.517,3348960.326,3698252.72,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.4,3.6
282885.6,-3961862.518,3348960.326,3698252.719,1,23,0.0065,0.007,0.0043,-0.0052,0.0045,-0.004,0.6,4.1
