283844.3998,24,-0.728433,0.728466,-0.014116,0.571154,1.001027,-44.95,-44.998672,-44.998672,-44.95
283844.5998,24,-0.727278,0.728326,-0.017096,0.571152,1.001008,-44.949753,-44.958745,-44.958745,-44.949753
283844.7998,24,-0.730581,0.728529,-0.022583,0.57115,1.000989,-44.950271,-45.080581,-45.080581,-44.950271
283844.9998,24,-0.726829,0.727944,-0.019497,0.571148,1.00097,-44.950414,-44.956077,-44.956077,-44.950414
283845.1998,24,-0.728982,0.728554,-0.016526,0.571145,1.00095,-44.950828,-45.016809,-45.016809,-44.950828
283845.3998,24,-0.728625,0.728048,-0.019426,0.571143,1.000931,-44.951351,-45.022695,-45.022695,-44.951351
283845.5998,24,-0.729302,0.728145,-0.019181,0.571141,1.000912,-44.951082,-45.045494,-45.045494,-44.951082
283845.7998,24,-0.731079,0.72962,-0.015009,0.571139,1.000893,-44.950961,-45.057225,-45.057225,-44.950961
283845.9998,24,-0.729554,0.729227,-0.015795,0.571137,1.000873,-44.950915,-45.012876,-45.012876,-44.950915
283846.1998,24,-0.727872,0.729584,-0.021092,0.571134,1.000854,-44.950858,-44.932698,-44.932698,-44.950858
283846.3998,24,-0.731029,0.729018,-0.020148,0.571132,1.000835,-44.951439,-45.0789,-45.0789,-44.951439
283846.5998,24,-0.729871,0.728252,-0.021409,0.57113,1.000816,-44.951052,-45.063608,-45.063608,-44.951052
283846.7998,24,-0.729996,0.728058,-0.020466,0.571128,1.000796,-44.951534,-45.076167,-45.076167,-44.951534
283846.9998,24,-0.727792,0.729594,-0.02332,0.571126,1.000777,-44.952093,-44.929163,-44.929163,-44.952093
283847.1998,24,-0.730611,0.728349,-0.0182,0.571123,1.000758,-44.953226,-45.08883,-45.08883,-44.953226
283847.3998,24,-0.727731,0.727284,-0.017008,0.571121,1.000739,-44.966758,-45.017615,-45.017615,-44.966758
283847.5998,24,-0.728908,0.728605,-0.017628,0.571119,1.000719,-44.964559,-45.011924,-45.011924,-44.964559
283847.7998,24,-0.728859,0.728614,-0.022374,0.571117,1.0007,-44.969794,-45.009637,-45.009637,-44.969794
283847.9998,24,-0.730848,0.730975,-0.021679,0.571115,1.000681,-44.969571,-44.994988,-44.994988,-44.969571
283848.1998,24,-0.730048,0.728127,-0.019735,0.571112,1.000661,-44.973322,-45.075466,-45.075466,-44.973322
283848.3998,24,-0.730389,0.728308,-0.015803,0.57111,1.000642,-44.973747,-45.081725,-45.081725,-44.973747
283848.5998,24,-0.73239,0.726325,-0.014796,0.571108,1.000623,-44.974666,-45.238188,-45.238188,-44.974666
283848.7998,24,-0.730079,0.729018,-0.019298,0.571106,1.000604,-44.97486,-45.04167,-45.04167,-44.97486
283848.9998,24,-0.729455,0.727263,-0.020463,0.571104,1.000584,-44.974649,-45.086222,-45.086222,-44.974649
283849.1998,24,-0.730561,0.726373,-0.013923,0.571101,1.000565,-44.973958,-45.164682,-45.164682,-44.973958
283849.3998,24,-0.72896,0.729048,-0.020719,0.571099,1.000546,-44.974442,-44.996518,-44.996518,-44.974442
283849.5998,24,-0.730796,0.728097,-0.018219,0.571097,1.000526,-44.973282,-45.105998,-45.105998,-44.973282
283849.7998,24,-0.731366,0.730063,-0.015458,0.571095,1.000507,-44.97839,-45.051073,-45.051073,-44.97839
283849.9998,24,-0.728655,0.729294,-0.015482,0.571093,1.000488,-44.983513,-44.974884,-44.974884,-44.983513
283850.1998,24,-0.730459,0.729762,-0.01942,0.57109,1.000469,-44.990633,-45.027359,-45.027359,-44.990633
283850.3998,24,-0.730037,0.729857,-0.015768,0.571088,1.000449,-44.987483,-45.007077,-45.007077,-44.987483
283850.5998,24,-0.729964,0.731623,-0.021413,0.571086,1.00043,-44.990794,-44.934956,-44.934956,-44.990794
283850.7998,24,-0.729432,0.730669,-0.017642,0.571084,1.000411,-44.989737,-44.951471,-44.951471,-44.989737
283850.9998,24,-0.730287,0.731636,-0.015383,0.571082,1.000391,-44.994435,-44.947149,-44.947149,-44.994435
283851.1998,24,-0.730006,0.729719,-0.018623,0.571079,1.000372,-44.992135,-45.011253,-45.011253,-44.992135
283851.3998,24,-0.731839,0.728477,-0.01178,0.571077,1.000353,-45.001176,-45.131938,-45.131938,-45.001176
283851.5998,24,-0.729975,0.72959,-0.018624,0.571075,1.000333,-45.001914,-45.015122,-45.015122,-45.001914
283851.7998,24,-0.730375,0.726766,-0.014712,0.571073,1.000314,-44.999351,-45.141899,-45.141899,-44.999351
283851.9998,24,-0.728956,0.729323,-0.016667,0.571071,1.000295,-44.99821,-44.98557,-44.98557,-44.99821
283852.1998,24,-0.729524,0.730335,-0.017823,0.571068,1.000276,-44.998772,-44.968149,-44.968149,-44.998772
283852.3998,24,-0.730049,0.728851,-0.017588,0.571066,1.000256,-45.000405,-45.047052,-45.047052,-45.000405
283852.5998,24,-0.729303,0.730388,-0.018393,0.571064,1.000237,-44.989926,-44.957401,-44.957401,-44.989926
283852.7998,24,-0.73195,0.729298,-0.016605,0.571062,1.000218,-44.986087,-45.10397,-45.10397,-44.986087
283852.9998,24,-0.729668,0.729294,-0.017338,0.57106,1.000198,-44.989266,-45.014671,-45.014671,-44.989266
283853.1998,24,-0.730033,0.729117,-0.01641,0.571057,1.000179,-44.991699,-45.035979,-45.035979,-44.991699
283853.3998,24,-0.73209,0.72915,-0.017254,0.571055,1.00016,-44.990637,-45.11529,-45.11529,-44.990637
283853.5998,24,-0.730656,0.727669,-0.015501,0.571053,1.00014,-44.991896,-45.11739,-45.11739,-44.991896
283853.7998,24,-0.732145,0.730604,-0.015469,0.571051,1.000121,-44.990879,-45.060366,-45.060366,-44.990879
283853.9998,24,-0.731464,0.727738,-0.016522,0.571049,1.000102,-44.985961,-45.146338,-45.146338,-44.985961
283854.1998,24,-0.731091,0.729788,-0.012916,0.571046,1.000082,-44.984758,-45.051121,-45.051121,-44.984758
283854.3998,24,-0.731637,0.727617,-0.015229,0.571044,1.000063,-44.985694,-45.157839,-45.157839,-44.985694
283854.5998,24,-0.730966,0.729833,-0.016641,0.571042,1.000044,-44.987889,-45.044451,-45.044451,-44.987889
283854.7998,24,-0.730215,0.731293,-0.015191,0.57104,1.000024,-44.986825,-44.957749,-44.957749,-44.986825
283854.9998,24,-0.730872,0.728679,-0.014784,0.571038,1.000005,-44.986278,-45.08607,-45.08607,-44.986278
283855.1998,24,-0.729876,0.731675,-0.014992,0.571035,0.999986,-44.984268,-44.929493,-44.929493,-44.984268
283855.3998,24,-0.732572,0.729992,-0.011898,0.571033,0.999966,-44.977536,-45.101074,-45.101074,-44.977536
