284044.2,-3961765.827,3349009.007,3698311.188,0.372864,0.033545,0.171655,-3961765.841,3349009.009,3698311.178,0.328726062,0.145224801,0.29588213,0.377080855,-1.040103425,142.7778309,0.000108863,-0.001376803,-0.001787571,1.29E-07,7.56E-07,-3.36E-08,-1.070541618,-0.025431132,-9.887278928,0.411847385,0
284044.4,-3961765.754,3349009.033,3698311.244,0.368426,0.212168,0.400205,-3961765.749,3349009.011,3698311.215,0.473395674,0.064992515,0.276838141,0.379453952,-1.133125205,144.4093664,-0.001530929,-0.001201235,-0.014820036,2.63E-07,1.88E-06,-6.42E-08,-0.673923797,-0.060462911,-9.861222053,0.583880998,0
284044.6,-3961765.642,3349009.064,3698311.32,0.675875,0.109928,0.30408,-3961765.673,3349009.072,3698311.323,0.393428006,0.23430371,0.441991412,0.47941838,-1.0821447,143.4124106,-0.000360903,-0.001211072,0.002188648,-3.60E-07,1.53E-06,-2.90E-08,-0.160234304,0.006715036,-9.914605208,0.74923683,0.19733
284044.8,-3961765.508,3349009.122,3698311.429,0.694934,0.248977,0.508,-3961765.527,3349009.08,3698311.362,0.680550318,0.111883932,0.295651578,0.616416047,-0.913431472,144.8060806,-0.000833541,-0.001545753,-0.02286029,-1.52E-06,-1.11E-06,-3.36E-08,-0.135758081,-0.050973253,-9.652526198,0.896095314,0.39466
284045,-3961765.35,3349009.175,3698311.543,0.700317,0.349793,0.611744,-3961765.39,3349009.145,3698311.483,0.685487534,0.270988163,0.506116007,0.636971507,-0.572323497,145.4864866,-0.000254503,-0.002500625,-0.008478502,-1.92E-06,-5.86E-06,-2.45E-08,0.00580406,0.037732936,-9.78020185,0.993493717,0.39466
284045.2,-3961765.194,3349009.233,3698311.662,0.741951,0.342427,0.617237,-3961765.248,3349009.224,3698311.616,0.698405213,0.360705664,0.610722313,0.662309081,-0.456623022,146.9059737,-0.000316102,-0.00317167,-0.001353328,-2.61E-06,-8.63E-06,-4.86E-08,-0.118411072,-0.02947829,-9.866412383,1.024074729,0.59199
284045.4,-3961765.033,3349009.284,3698311.781,0.880239,0.11784,0.469124,-3961765.089,3349009.294,3698311.745,0.780406981,0.371813206,0.64054962,0.628301954,-0.483315209,147.0437965,-0.000257236,-0.003426631,-0.003768564,-2.37E-06,-9.65E-06,-5.13E-08,-0.324417341,-0.067447635,-9.905856077,1.004382542,0.78932
284045.6,-3961764.869,3349009.338,3698311.906,0.800124,0.390196,0.707647,-3961764.877,3349009.303,3698311.841,0.920531503,0.121391513,0.505088671,0.47370253,-0.659145358,148.2581227,-0.000276565,-0.002945319,-0.025860803,1.18E-06,-7.01E-06,-1.98E-07,-0.359795202,-0.160758772,-9.754388585,1.137196382,0.78932
284045.8,-3961764.691,3349009.394,3698312.031,0.821815,0.387809,0.692293,-3961764.745,3349009.4,3698311.995,0.806762282,0.42335954,0.732810665,0.532141712,-0.593866941,146.4314684,-2.99E-05,-0.003330286,-0.00174709,-2.30E-06,-9.66E-06,-6.28E-09,-0.25098538,0.0763881,-9.642016969,1.142385798,0.78932
284046,-3961764.51,3349009.459,3698312.169,0.914423,0.349799,0.687188,-3961764.571,3349009.476,3698312.133,0.847755352,0.413178469,0.70361978,0.598443979,-0.70620884,146.2579524,-0.00015682,-0.003102437,-0.005333853,-2.05E-06,-8.70E-06,-3.76E-09,-0.12511759,-0.033701722,-10.0633903,1.196142178,1.18398
284046.2,-3961764.323,3349009.518,3698312.312,0.878121,0.352393,0.736386,-3961764.379,3349009.541,3698312.273,0.930291697,0.353823846,0.698752843,0.610361729,-0.803265207,146.018577,-7.15E-05,-0.00325736,-0.010979224,-8.63E-07,-9.83E-06,-8.32E-09,-0.316185836,-0.023973781,-9.54708418,1.198975253,1.18398
284046.4,-3961764.128,3349009.588,3698312.456,0.958511,0.406379,0.700394,-3961764.201,3349009.614,3698312.427,0.891511762,0.383009107,0.752843529,0.735392581,-0.818458388,146.1582293,0.000140241,-0.003009925,-0.006916167,5.31E-07,-8.95E-06,-5.27E-08,-0.177855149,-0.185503804,-9.910610722,1.254766506,1.18398
284046.6,-3961763.932,3349009.657,3698312.609,1.049729,0.35046,0.748679,-3961763.978,3349009.702,3698312.581,0.98116802,0.413449651,0.7050512,0.939346903,-0.935244978,146.5569577,-0.000220969,-0.003192654,-0.010392292,-2.61E-06,-9.56E-06,-5.74E-09,-0.201545355,0.003586293,-9.937506046,1.336141246,1.18398
284046.8,-3961763.725,3349009.735,3698312.763,1.015869,0.480944,0.887263,-3961763.781,3349009.759,3698312.721,1.054800834,0.361304026,0.769135596,0.962902494,-0.955886483,146.870309,1.40E-05,-0.003501617,-0.013261905,-8.43E-08,-1.30E-05,-7.59E-08,-0.194099628,-0.188825818,-9.820467713,1.431968082,1.18398
284047,-3961763.512,3349009.802,3698312.922,1.198086,0.158578,0.706824,-3961763.578,3349009.865,3698312.912,1.037194192,0.497092677,0.893811669,1.031716829,-0.857915677,146.7610385,0.000102554,-0.003614323,-0.002312874,-2.06E-06,-1.61E-05,-5.71E-10,-0.304204413,-0.20303361,-9.450546079,1.400056146,1.18398
284047.2,-3961763.299,3349009.877,3698313.083,1.052672,0.383544,0.852264,-3961763.318,3349009.871,3698313.04,1.207828371,0.176055858,0.733979661,0.886868625,-0.862218601,147.6267643,-0.000298705,-0.003298109,-0.027101354,5.93E-06,-1.37E-05,-2.96E-07,-0.302548463,-0.20301709,-9.832999264,1.407685428,1.18398
284047.4,-3961763.084,3349009.961,3698313.254,1.112165,0.39598,0.80611,-3961763.119,3349009.964,3698313.224,1.051896831,0.396512681,0.854156152,0.930853091,-0.830245365,147.5673929,-0.000233803,-0.002825411,-0.009405843,1.37E-06,-1.26E-05,-1.81E-07,-0.145009695,-0.159806119,-9.771378738,1.429518968,1.38131
284047.6,-3961762.856,3349010.035,3698313.429,1.00648,0.54712,1.024668,-3961762.864,3349010.053,3698313.399,1.130408566,0.409688119,0.806539543,1.089465415,-0.765171873,147.9620417,-0.000500003,-0.003037327,-0.013518004,-1.03E-06,-1.31E-05,-1.55E-07,-0.081549345,-0.472331317,-9.891922661,1.536973258,1.38131
284047.8,-3961762.621,3349010.103,3698313.598,1.06276,0.389052,0.942889,-3961762.697,3349010.163,3698313.604,0.998812364,0.561923373,1.028905349,0.95763437,-0.693180546,145.8706856,-0.000355265,-0.002212066,0.004078731,-3.47E-07,-1.73E-05,8.51E-08,-0.14095685,-0.019190945,-9.6341674,1.473044447,1.57864
284048,-3961762.385,3349010.184,3698313.78,1.18473,0.479666,0.876494,-3961762.474,3349010.228,3698313.785,1.051410569,0.407957433,0.9458037,0.928485095,-0.65764227,144.9838821,-0.000325685,-0.00173137,-0.005947596,4.97E-06,-1.50E-05,3.21E-08,-0.012515174,-0.405133918,-9.857669237,1.549808497,1.38131
284048.2,-3961762.146,3349010.26,3698313.96,1.109537,0.614512,0.961152,-3961762.221,3349010.324,3698313.953,1.20730125,0.487025311,0.855517874,1.03529979,-0.645257668,145.889061,-0.00030462,-0.002249526,-0.009725334,-3.80E-06,-1.87E-05,1.81E-07,-0.148380432,-0.042298821,-9.716367825,1.591386351,1.57864
284048.4,-3961761.911,3349010.341,3698314.142,1.154102,0.524417,0.93344,-3961762.005,3349010.456,3698314.156,1.098134648,0.642804613,0.971371281,1.176701945,-0.629661387,146.2276715,-0.000242205,-0.002325354,0.003108688,-6.02E-06,-1.93E-05,2.02E-07,-0.073077462,-0.181249966,-9.714760477,1.574253744,1.38131
284048.6,-3961761.664,3349010.406,3698314.316,1.316311,0.10598,0.910741,-3961761.742,3349010.557,3698314.357,1.139749517,0.534071637,0.926547408,1.169948023,-0.646434427,145.584381,-2.62E-05,-0.002254266,-0.001919271,-1.87E-06,-1.89E-05,1.81E-07,-0.036391469,-0.136716139,-9.763743808,1.604168189,1.57864
284048.8,-3961761.43,3349010.499,3698314.507,1.333117,0.385391,0.798276,-3961761.484,3349010.534,3698314.512,1.330571344,0.0960839,0.898740562,0.918325816,-0.629236546,141.7159872,0.000914552,-0.001882257,-0.019802837,1.92E-05,-2.33E-05,2.34E-07,-0.12951113,-0.146789204,-9.734227551,1.600928397,1.38131
284049,-3961761.197,3349010.585,3698314.689,1.17557,0.337063,0.966021,-3961761.213,3349010.628,3698314.667,1.341943603,0.398107573,0.801809972,1.213193176,-0.732449678,143.5683079,0.002268766,-0.002784855,-0.013429455,-2.91E-06,-2.08E-05,4.88E-07,-0.135194845,-0.141014689,-10.02449859,1.558452073,1.57864
284049.2,-3961760.948,3349010.663,3698314.874,1.253668,0.325849,0.971916,-3961760.991,3349010.692,3698314.876,1.164342719,0.344144905,0.979435538,1.001811691,-0.756180833,142.2321662,0.002034287,-0.002601965,-0.0036482,1.07E-05,-1.88E-05,3.38E-07,-0.130804178,-0.02152176,-9.569093058,1.619407835,1.38131
284049.4,-3961760.702,3349010.741,3698315.052,1.263894,0.400754,0.867965,-3961760.731,3349010.756,3698315.068,1.251550269,0.342507786,0.977411582,0.974903594,-0.7368681,142.9134965,0.00232175,-0.002403045,-0.006785385,9.55E-06,-2.33E-05,3.11E-07,-0.094940594,-0.2276803,-9.997671077,1.584738165,1.57864
284049.6,-3961760.461,3349010.825,3698315.25,1.182286,0.36803,0.940032,-3961760.448,3349010.848,3698315.25,1.285042441,0.417909768,0.85018663,1.037430741,-0.707545391,144.3275632,0.002548399,-0.002684343,-0.00845979,1.10E-06,-1.84E-05,2.40E-07,-0.161191984,-0.065573035,-9.793416107,1.554640289,1.57864
284049.8,-3961760.207,3349010.905,3698315.437,1.231987,0.360321,0.969078,-3961760.248,3349010.911,3698315.429,1.153524825,0.37655434,0.962192588,0.983353642,-0.655853555,143.77624,0.002527844,-0.00237612,-0.003503166,1.05E-05,-1.66E-05,8.65E-08,-0.080072901,-0.161255928,-9.637873983,1.6083331,1.57864
284050,-3961759.954,3349010.995,3698315.629,1.293337,0.497064,0.895249,-3961759.992,3349010.982,3698315.621,1.238140594,0.379507895,0.955621313,0.915032534,-0.564271422,143.7180573,0.002793706,-0.00236514,-0.00593698,1.00E-05,-2.14E-05,1.68E-07,-0.049102286,0.019179489,-9.884203636,1.649625408,1.57864
284050.2,-3961759.712,3349011.089,3698315.832,1.388387,0.275149,0.980729,-3961759.727,3349011.09,3698315.796,1.290313997,0.503334777,0.889608382,1.112993421,-0.513728655,145.381186,0.002961463,-0.002594735,-0.006083479,-2.28E-06,-2.25E-05,1.79E-07,-0.022344688,-0.173408836,-9.966301469,1.721962487,1.57864
284050.4,-3961759.453,3349011.169,3698316.022,1.389023,0.27861,0.957351,-3961759.443,3349011.131,3698315.999,1.385007986,0.278403728,0.972908166,0.987201134,-0.393060133,143.0199905,0.003556687,-0.002666284,-0.013046154,1.63E-05,-3.17E-05,2.99E-07,-0.102233272,-0.117277137,-9.509945982,1.709833139,1.57864
284050.6,-3961759.197,3349011.249,3698316.216,1.191453,0.398866,1.011457,-3961759.138,3349011.194,3698316.21,1.380640902,0.284358298,0.962273899,0.949370562,-0.391540636,143.0386632,0.003526269,-0.002740805,-0.014337185,1.57E-05,-3.09E-05,3.02E-07,-0.079087327,-0.215450897,-9.75565823,1.612978487,1.57864
284050.8,-3961758.948,3349011.348,3698316.417,1.275294,0.411536,0.923799,-3961758.942,3349011.278,3698316.398,1.186119622,0.399623807,1.010868666,0.815487054,-0.385038545,143.7206548,0.003221105,-0.00271546,-0.004994928,1.42E-05,-2.23E-05,9.44E-08,0.107694041,-0.077329044,-9.96540903,1.627618278,1.57864
284051,-3961758.688,3349011.418,3698316.607,1.305933,0.278853,0.872404,-3961758.682,3349011.367,3698316.575,1.281340099,0.42688723,0.901554927,0.851520438,-0.458881333,145.0952153,0.003497494,-0.002814389,-0.010940701,7.93E-06,-2.30E-05,-4.42E-08,-0.099084238,-0.124636494,-9.532266526,1.595088943,1.57864
284051.2,-3961758.441,3349011.524,3698316.819,1.325642,0.388568,1.003671,-3961758.419,3349011.416,3698316.749,1.297578582,0.287218069,0.874032875,0.845939178,-0.471546606,144.7546138,0.00348944,-0.002272333,-0.017342584,1.85E-05,-2.06E-05,-2.32E-07,-0.078213444,-0.084423483,-9.800757328,1.707532512,1.57864
284051.4,-3961758.176,3349011.599,3698317.009,1.260856,0.453738,1.023252,-3961758.153,3349011.506,3698316.962,1.317790168,0.390281829,1.005874709,0.866940018,-0.467129681,145.1251339,0.003785331,-0.002397285,-0.013715517,1.63E-05,-3.25E-05,-1.25E-07,-0.015028427,-0.121607051,-9.947328797,1.686025113,1.57864
284051.6,-3961757.924,3349011.695,3698317.209,1.217537,0.563854,1.048142,-3961757.88,3349011.617,3698317.191,1.26302173,0.466362724,1.016972759,0.801162338,-0.500841809,145.3517911,0.003624886,-0.002360807,-0.011447259,1.41E-05,-2.97E-05,-1.68E-07,-0.01052242,-0.089850839,-10.04317989,1.702624249,1.57864
284051.8,-3961757.659,3349011.77,3698317.405,1.366522,0.086114,0.951333,-3961757.668,3349011.732,3698317.383,1.227506699,0.570838503,1.033299257,0.867779724,-0.534391448,145.8467193,0.00344663,-0.00236921,-0.00810129,9.19E-06,-2.99E-05,-1.84E-07,-0.058295242,-0.158186621,-9.724143713,1.667282962,1.57864
284052,-3961757.4,3349011.863,3698317.604,1.250788,0.475646,1.087403,-3961757.384,3349011.717,3698317.567,1.355271153,0.080147931,0.956662163,0.656227213,-0.528331399,143.6052152,0.004368474,-0.001425684,-0.027113338,4.47E-05,-2.76E-05,-4.18E-07,-0.009199623,-0.136494077,-9.622358718,1.724283916,1.57864
284052.2,-3961757.143,3349011.959,3698317.805,1.319673,0.477243,0.932479,-3961757.146,3349011.849,3698317.799,1.236000138,0.486508935,1.085834275,0.628976405,-0.517979357,145.5430973,0.00473033,-0.002260289,-0.012611045,2.10E-05,-3.42E-05,-3.50E-07,-0.033303967,-0.032156744,-9.600577948,1.684878273,1.77597
284052.4,-3961756.884,3349012.047,3698318.012,1.252213,0.639093,1.092985,-3961756.875,3349011.95,3698317.972,1.307756562,0.488182887,0.925249336,0.628989503,-0.568059286,145.9383904,0.004435106,-0.002560058,-0.020387362,1.31E-05,-2.91E-05,-3.66E-07,-0.020508036,-0.115462811,-10.01695488,1.780756432,1.77597
284052.6,-3961756.618,3349012.129,3698318.211,1.291198,0.378752,0.990368,-3961756.605,3349012.107,3698318.225,1.263022761,0.639276477,1.063508108,0.613856113,-0.502081374,145.9239661,0.004288424,-0.002690168,-0.012043185,1.03E-05,-3.94E-05,-1.90E-07,0.007544525,-0.018561629,-9.821570961,1.670770519,1.57864
284052.8,-3961756.357,3349012.213,3698318.412,1.255277,0.47101,0.984735,-3961756.371,3349012.156,3698318.396,1.273404796,0.378658852,0.999660007,0.550991339,-0.521250539,143.7972846,0.004782758,-0.001887987,-0.021189622,2.98E-05,-3.20E-05,-9.57E-08,0.017529064,-0.150447484,-9.724044294,1.663512485,1.77597
284053,-3961756.071,3349012.314,3698318.208,1.367521,0.183733,0.860202,-3961756.12,3349012.258,3698318.594,1.272558871,0.454577764,0.984799644,0.418874337,-0.453237846,144.6676062,0.004761595,-0.002165611,-0.019433794,2.20E-05,-3.02E-05,-2.08E-07,-0.129365862,-0.064904694,-9.693938285,1.625982467,1.77597
284053.2,-3961755.831,3349012.386,3698318.813,1.271627,0.392625,1.128456,-3961755.84,3349012.276,3698318.755,1.344873282,0.214101718,0.861429926,0.254647277,-0.373309981,144.9177288,0.004448652,-0.001493288,-0.031081532,3.97E-05,-2.47E-05,-6.77E-07,-0.030795801,0.04209559,-9.91248215,1.744878953,1.57864
284053.4,-3961755.562,3349012.466,3698319.013,1.307156,0.47013,1.107749,-3961755.591,3349012.374,3698319.002,1.267554324,0.385941066,1.117156472,0.331481306,-0.252399364,145.4359219,0.004604296,-0.001860524,-0.019617659,4.17E-05,-4.22E-05,-6.76E-07,0.166068987,-0.193666834,-10.07964118,1.776734891,1.57864
284053.6,-3961755.294,3349012.553,3698319.215,1.435072,0.2867,0.955151,-3961755.303,3349012.49,3698319.245,1.29395535,0.478047607,1.087015818,0.382356605,-0.315649112,146.4615227,0.004441162,-0.001897921,-0.01962779,3.34E-05,-4.59E-05,-7.96E-07,0.019374934,0.039799072,-9.72728718,1.747553137,1.77597
284053.8,-3961755.029,3349012.646,3698319.419,1.259205,0.616297,0.98489,-3961755.033,3349012.531,3698319.402,1.418085465,0.295096092,0.947724975,0.549427102,-0.368374673,145.8543135,0.004934839,-0.001267687,-0.031146096,4.19E-05,-4.48E-05,-7.87E-07,0.019278029,-0.231291354,-9.808776886,1.713308944,1.57864
284054,-3961754.771,3349012.737,3698319.622,1.373049,0.188592,0.883913,-3961754.795,3349012.681,3698319.605,1.244520019,0.602772445,0.985531858,0.652944112,-0.437661793,148.0126998,0.003930467,-0.001357876,-0.02013658,1.88E-05,-3.78E-05,-1.13E-06,-0.056383113,-0.030449558,-9.79393535,1.643816501,1.57864
284054.2,-3961754.508,3349012.822,3698319.816,1.248622,0.513354,1.046207,-3961754.504,3349012.693,3698319.774,1.415018133,0.205671438,0.898936559,0.570775271,-0.478487008,146.9601974,0.005534478,-3.00E-05,-0.035433038,5.41E-05,-3.32E-05,-1.47E-06,-0.281519891,-0.085607894,-9.817845763,1.707963207,1.77597
284054.4,-3961754.252,3349012.912,3698320.022,1.231337,0.400789,1.032134,-3961754.264,3349012.826,3698320.002,1.273953124,0.498884063,1.0993121,0.642622042,-0.471560914,145.2041532,0.005753147,-0.000491486,-0.022562811,3.43E-05,-3.25E-05,-5.73E-07,-0.248622483,-0.314972593,-9.960530844,1.655935755,1.77597
284054.6,-3961753.973,3349012.993,3698320.218,1.362839,0.677722,1.086645,-3961753.99,3349012.914,3698320.228,1.28085859,0.420371492,1.053212565,0.534403699,-0.684310355,147.0748125,0.005459367,-0.000358713,-0.026001775,4.78E-05,-1.98E-05,-1.57E-06,-0.420081439,-0.133237843,-9.902910551,1.870142937,1.77597
284054.8,-3961753.697,3349013.073,3698320.435,1.418161,0.329146,1.136274,-3961753.735,3349013.064,3698320.43,1.388086954,0.703014842,1.134142008,0.607154444,-0.621018284,142.6311797,0.005344196,-0.001408883,-0.022198648,1.27E-05,-3.37E-05,6.75E-07,-0.343299751,0.026050249,-9.955757524,1.846790815,1.77597
284055,-3961753.4,3349013.154,3698320.645,1.422771,0.620569,1.000972,-3961753.442,3349013.104,3698320.661,1.448538284,0.344149371,1.186278457,0.542496399,-0.647504159,146.2173818,0.00343502,-0.000362291,-0.030434954,6.14E-05,-3.13E-05,-1.44E-06,-0.375876995,-0.149330948,-9.89983861,1.846978112,1.77597
284055.2,-3961753.105,3349013.254,3698320.869,1.557341,0.395458,1.037155,-3961753.152,3349013.252,3698320.85,1.473601902,0.637557836,1.025978478,0.709383203,-0.592795291,142.4100893,0.002453875,-0.00115566,-0.028217189,1.37E-05,-1.30E-05,5.66E-07,-0.343842576,-0.16600345,-9.804941315,1.912430002,1.77597
284055.4,-3961752.802,3349013.361,3698321.109,1.673259,0.460802,1.198027,-3961752.829,3349013.312,3698321.064,1.582485574,0.377192266,1.087832552,0.642382474,-0.483406894,144.6848479,0.001305534,-0.000222474,-0.03465515,4.33E-05,-1.89E-05,-7.06E-07,-0.323869069,-0.181682478,-9.679786578,2.108886639,1.77597
284055.6,-3961752.484,3349013.474,3698321.355,1.567007,0.623029,1.266548,-3961752.447,3349013.426,3698321.339,1.723767903,0.487653768,1.210982676,0.69901795,-0.294125961,143.2741906,0.002376055,-0.000366387,-0.033178977,3.66E-05,-3.86E-05,1.30E-07,-0.304454547,-0.362090422,-9.652208487,2.108985517,1.77597
284055.8,-3961752.158,3349013.577,3698321.608,1.62547,0.557589,1.281405,-3961752.179,3349013.55,3698321.577,1.574076478,0.622445941,1.305110715,0.647572804,-0.324756814,143.6709004,0.002543575,-0.000223948,-0.026447437,3.01E-05,-2.91E-05,-5.32E-09,-0.184563463,0.156108491,-9.987610402,2.143608404,1.9733
284056,-3961751.827,3349013.703,3698321.867,1.69914,0.549022,1.221099,-3961751.845,3349013.658,3698321.833,1.657282152,0.559005164,1.286394515,0.636342857,-0.269376297,144.0506646,0.002420667,0.000106437,-0.029745456,3.50E-05,-3.03E-05,-2.18E-07,-0.160020023,0.00149418,-9.847747067,2.163234769,1.9733
284056.2,-3961751.487,3349013.812,3698322.131,1.716176,0.676724,1.332429,-3961751.5,3349013.77,3698322.076,1.705078237,0.550383453,1.235316861,0.625307201,-0.224831839,143.9129594,0.002313268,8.52E-06,-0.03281713,3.05E-05,-2.68E-05,-1.15E-07,0.00024628,-0.152126897,-9.879465211,2.275649902,1.9733
284056.4,-3961750.975,3349013.697,3698322.159,1.732234,0.514062,1.256834,-3961751.156,3349013.918,3698322.353,1.707293792,0.682359679,1.327425184,0.635337525,-0.146163366,143.9234428,0.002628139,-2.22E-05,-0.029194645,2.07E-05,-3.92E-05,1.58E-07,0.180757234,-0.176337543,-10.07547258,2.201028413,1.9733
284056.6,-3961750.699,3349014.052,3698322.515,1.766765,0.625792,1.322461,-3961750.775,3349014.014,3698322.621,1.718737396,0.490300276,1.21689942,0.471491084,-0.230708096,142.6518964,0.002789,-1.36E-05,-0.034316861,3.63E-05,-3.00E-05,3.57E-07,0.209889581,0.202428512,-9.794134068,2.293900017,2.17063
284056.8,-3961750.38,3349014.218,3698322.854,1.677272,0.753039,1.352204,-3961750.457,3349014.142,3698322.866,1.72349914,0.629195026,1.299439365,0.677056013,-0.303421699,145.7791447,0.003359307,-0.000255032,-0.030668782,2.73E-05,-5.10E-05,-6.28E-07,0.302124344,-0.53186781,-9.600034524,2.282271841,2.17063
284057,-3961750.231,3349014.62,3698323.253,1.57756,0.993853,1.364928,-3961750.131,3349014.299,3698323.138,1.631437065,0.756842089,1.316970067,0.511837303,-0.35155607,146.8210799,0.002823943,-0.00017957,-0.02631151,1.71E-05,-5.51E-05,-8.83E-07,0.172725825,0.258108425,-9.74761904,2.310728843,2.17063
284057.2,-3961749.902,3349014.714,3698323.53,1.713611,0.399567,1.262056,-3961749.825,3349014.515,3698323.411,1.531189092,0.993002078,1.322593574,0.581814373,-0.377992277,149.3470387,0.001832759,-0.001872854,-0.019838062,-4.83E-06,-6.06E-05,-1.63E-06,0.199828786,-0.075157384,-9.909098185,2.165387216,2.17063
284057.4,-3961749.473,3349014.555,3698323.713,1.643535,0.731343,1.348491,-3961749.466,3349014.549,3698323.653,1.709557212,0.384928248,1.227618057,0.377172028,-0.449156905,143.0211474,0.006844232,-0.000314567,-0.035836503,5.61E-05,-5.88E-05,3.27E-07,0.079983072,-0.066477086,-9.730160521,2.248221043,2.36796
284057.6,-3961749.136,3349014.629,3698323.917,1.683733,0.197118,1.106789,-3961749.117,3349014.736,3698323.958,1.585965575,0.73651438,1.327933512,0.497782581,-0.606997167,144.9790356,0.007591553,-0.001536432,-0.025740597,2.29E-05,-7.30E-05,4.85E-08,0.151911952,-0.305586963,-9.890186745,2.024547903,2.17063
284057.8,-3961748.728,3349014.581,3698324.099,1.606409,0.315834,1.172875,-3961748.805,3349014.723,3698324.133,1.654603635,0.172032412,1.074748903,0.317588099,-0.671102131,142.1440224,0.008106344,-0.001003129,-0.041962707,7.54E-05,-4.44E-05,3.65E-07,0.169655022,-0.086796436,-9.799223064,2.013935639,2.17063
284058,-3961748.452,3349014.809,3698324.461,1.504211,0.637629,1.19867,-3961748.49,3349014.797,3698324.372,1.589244718,0.303891584,1.13912934,0.363182759,-0.635566537,142.9378159,0.008290082,-0.001094367,-0.036411773,6.61E-05,-5.40E-05,2.12E-07,0.243458802,-0.369109922,-9.823402645,2.026334435,2.17063
284058.2,-3961748.143,3349014.91,3698324.702,1.480483,0.69572,1.210365,-3961748.2,3349014.944,3698324.624,1.447785556,0.629992953,1.179066209,0.330927686,-0.798993919,146.5659333,0.008196722,-0.001495442,-0.027768428,3.03E-05,-5.73E-05,-1.02E-06,0.095861178,-0.032906847,-9.724730232,2.034905321,2.17063
284058.4,-3961747.688,3349014.925,3698324.667,1.434057,0.593833,1.308531,-3961747.898,3349015.084,3698324.869,1.474913978,0.671427118,1.161220354,0.289456577,-0.786908522,147.3007665,0.008224447,-0.002100602,-0.026495686,2.07E-05,-6.28E-05,-1.19E-06,0.01287737,-0.302821122,-9.664308124,2.030125732,1.9733
284058.6,-3961747.431,3349015.147,3698324.942,1.536836,0.305573,1.13046,-3961747.591,3349015.213,3698325.165,1.400312043,0.613430603,1.282604056,0.173429363,-0.763794883,145.5397343,0.009238635,-0.001147416,-0.024153188,4.11E-05,-7.11E-05,-4.96E-07,-0.006059927,0.024954124,-9.434677968,1.932143773,1.9733
