283855.8,-101.2445929,136.766777,-20.44861157,1,30
283856,-101.2440655,136.7671349,-20.44568006,1,30
283856.2,-101.2427743,136.7654319,-20.44502232,1,30
283856.4,-101.2449473,136.7667491,-20.44342758,1,30
283856.6,-101.2441836,136.7663131,-20.44453516,1,30
283856.8,-101.2418925,136.7650052,-20.4478579,1,30
283857,-101.2418925,136.7658176,-20.4472748,1,30
283857.2,-101.2426562,136.7646287,-20.44733342,1,30
283857.4,-101.241365,136.7637382,-20.44609258,1,30
283857.6,-101.244711,136.7651429,-20.44804977,1,30
283857.8,-101.2476478,136.7644589,-20.44709675,1,30
283858,-101.244711,136.7659553,-20.44746667,1,30
283858.2,-101.2471203,136.7664415,-20.44299904,1,30
283858.4,-101.2463566,136.7660056,-20.44410662,1,30
283858.6,-101.2436561,136.7642337,-20.44335295,1,30
283858.8,-101.2450654,136.765115,-20.44286579,1,30
283859,-101.2450654,136.7643026,-20.44344889,1,30
283859.2,-101.2451835,136.7642932,-20.44172089,1,30
283859.6,-101.2461203,136.7652118,-20.44814571,1,30
283859.8,-101.2455929,136.7647572,-20.4457973,1,30
283860,-101.2463566,136.7660056,-20.44410662,1,30
283860.2,-101.2451835,136.7626684,-20.44288709,1,30
283860.4,-101.245711,136.7647478,-20.4440693,1,30
283860.6,-101.2448292,136.7643212,-20.44690488,1,30
283860.8,-101.2450654,136.7634901,-20.44403199,1,30
283861,-101.2458291,136.7623013,-20.4440906,1,30
283861.2,-101.2455929,136.7639447,-20.4463804,1,30
283861.4,-101.2448292,136.7635088,-20.44748798,1,30
283861.6,-101.2463566,136.7643807,-20.44527282,1,30
283861.8,-101.2471203,136.7623795,-20.44591454,1,30
283862,-101.245711,136.763123,-20.4452355,1,30
283862.2,-101.2458291,136.7631137,-20.44350751,1,30
283862.4,-101.2458291,136.7639261,-20.44292441,1,30
283862.6,-101.2464747,136.7643714,-20.44354482,1,30
283862.8,-101.245711,136.7639354,-20.4446524,1,30
283863,-101.2463566,136.7643807,-20.44527282,1,30
283863.2,-101.2471203,136.7631919,-20.44533144,1,30
283863.4,-101.2450654,136.7626777,-20.44461508,1,30
283863.6,-101.2464747,136.7619342,-20.44529412,1,30
283863.8,-101.2455929,136.7631323,-20.4469635,1,30
283864,-101.2454748,136.7655789,-20.44694219,1,30
283864.2,-101.2441836,136.762251,-20.44745066,1,30
283864.4,-101.245711,136.7639354,-20.4446524,1,30
283864.6,-101.2449473,136.7643119,-20.44517688,1,30
283864.8,-101.2455929,136.7639447,-20.4463804,1,30
283865,-101.2454748,136.763954,-20.44810839,1,30
283865.2,-101.2441836,136.7630635,-20.44686756,1,30
283865.4,-101.2434199,136.7634399,-20.44739204,1,30
283865.6,-101.2454748,136.763954,-20.44810839,1,30
283865.8,-101.2448292,136.7651336,-20.44632178,1,30
283866,-101.2454748,136.7647665,-20.44752529,1,30
283866.2,-101.2454748,136.763954,-20.44810839,1,30
283866.4,-101.2462385,136.7660149,-20.44583462,1,30
283866.6,-101.2453566,136.7647758,-20.44925329,1,30
283866.8,-101.2454748,136.7655789,-20.44694219,1,30
283867,-101.2454748,136.7655789,-20.44694219,1,30
283867.2,-101.2455929,136.7639447,-20.4463804,1,30
283867.4,-101.2471203,136.7640043,-20.44474834,1,30
283867.6,-101.2454748,136.7647665,-20.44752529,1,30
283867.8,-101.2444748,136.7643491,-20.45208886,1,30
283868,-101.2445929,136.7635274,-20.45094397,1,30
283868.2,-101.2431836,136.7642709,-20.45026493,1,30
283868.4,-101.2451204,136.763982,-20.45329238,1,30
283868.6,-101.2452385,136.7639727,-20.45156438,1,30
283868.8,-101.2438292,136.7647162,-20.45088535,1,30
283869,-101.2445929,136.7651522,-20.44977777,1,30
283869.2,-101.2437111,136.7655379,-20.45203024,1,30
283869.4,-101.2439473,136.7647069,-20.44915735,1,30
283869.6,-101.2443567,136.7667957,-20.45206756,1,30
283869.8,-101.2444748,136.7651615,-20.45150576,1,30
283870,-101.2458841,136.7652304,-20.4516017,1,30
283870.2,-101.2458841,136.7660428,-20.4510186,1,30
283870.4,-101.2461203,136.7635869,-20.44931191,1,30
283870.6,-101.2460022,136.7660335,-20.44929061,1,30
283870.8,-101.2452385,136.7647851,-20.45098128,1,30
283871,-101.2460022,136.7644086,-20.4504568,1,30
283871.2,-101.2463566,136.7635683,-20.44585592,1,30
283871.4,-101.2475296,136.7652806,-20.44824165,1,30
283871.6,-101.2454748,136.763954,-20.44810839,1,30
283871.8,-101.2466478,136.7648539,-20.45107722,1,30
283872,-101.2461203,136.7635869,-20.44931191,1,30
283872.2,-101.2466478,136.7648539,-20.45107722,1,30
283872.4,-101.2437111,136.7639131,-20.45319644,1,30
283872.6,-101.2438292,136.7639038,-20.45146844,1,30
283872.8,-101.244711,136.7643305,-20.44863287,1,30
283873,-101.2454748,136.7615168,-20.44985769,1,30
283873.2,-101.2453566,136.7615261,-20.45158568,1,30
283873.4,-101.2440655,136.7622604,-20.44917865,1,30
283873.6,-101.2461203,136.7635869,-20.44931191,1,30
283873.8,-101.244711,136.7618932,-20.45038217,1,30
283874,-101.2439473,136.7630821,-20.45032355,1,30
283874.2,-101.2434199,136.7626275,-20.44797514,1,30
283874.4,-101.2438292,136.7614666,-20.45321774,1,30
283874.6,-101.2470572,136.7653178,-20.45515363,1,30
283874.8,-101.245766,136.7668645,-20.4521635,1,30
283875,-101.2451204,136.7656068,-20.45212618,1,30
283875.2,-101.2452385,136.7647851,-20.45098128,1,30
283875.4,-101.2452385,136.7664099,-20.44981509,1,30
283875.6,-101.2467659,136.7648446,-20.44934923,1,30
283875.8,-101.2460022,136.7635962,-20.4510399,1,30
283876,-101.2468841,136.7640229,-20.44820433,1,30
283876.2,-101.244711,136.7635181,-20.44921597,1,30
283876.4,-101.244711,136.7627056,-20.44979907,1,30
283876.6,-101.2439473,136.7647069,-20.44915735,1,30
283876.8,-101.2455929,136.7631323,-20.4469635,1,30
283877,-101.2441836,136.7630635,-20.44686756,1,30
283877.2,-101.2440655,136.7630728,-20.44859555,1,30
283877.4,-101.2434199,136.7626275,-20.44797514,1,30
283877.6,-101.2453566,136.7647758,-20.44925329,1,30
283877.8,-101.2444748,136.7643491,-20.45208886,1,30
283878,-101.2460022,136.7652211,-20.44987371,1,30
283878.2,-101.2448292,136.7635088,-20.44748798,1,30
283878.4,-101.2467659,136.765657,-20.44876613,1,30
283878.6,-101.2458841,136.764418,-20.4521848,1,30
283878.8,-101.2452385,136.7631602,-20.45214748,1,30
283879,-101.2454748,136.7631416,-20.44869149,1,30
283879.2,-101.244711,136.7635181,-20.44921597,1,30
283879.4,-101.2445929,136.7643398,-20.45036087,1,30
283879.6,-101.2466478,136.7640415,-20.45166032,1,30
283879.8,-101.2461203,136.7643993,-20.44872881,1,30
283880,-101.2454748,136.7623292,-20.44927459,1,30
283880.2,-101.2460022,136.7652211,-20.44987371,1,30
283880.6,-101.2458841,136.764418,-20.4521848,1,30
283880.8,-101.2460022,136.7635962,-20.4510399,1,30
283881,-101.2474115,136.7652899,-20.44996964,1,30
283881.2,-101.2467659,136.7648446,-20.44934923,1,30
283881.4,-101.2451204,136.763982,-20.45329238,1,30
283881.6,-101.2472934,136.7644868,-20.45228074,1,30
283881.8,-101.2466478,136.7640415,-20.45166032,1,30
283882,-101.2465297,136.7656757,-20.45222212,1,30
283882.2,-101.2466478,136.7656664,-20.45049412,1,30
283882.4,-101.2466478,136.7648539,-20.45107722,1,30
283882.6,-101.2474115,136.7644775,-20.45055274,1,30
283882.8,-101.2474115,136.7644775,-20.45055274,1,30
283883,-101.2467659,136.765657,-20.44876613,1,30
283883.2,-101.2452385,136.7647851,-20.45098128,1,30
283883.4,-101.2467659,136.7640322,-20.44993233,1,30
283883.6,-101.2482934,136.7649042,-20.44771717,1,30
283883.8,-101.2475296,136.7636558,-20.44940785,1,30
283884,-101.2471203,136.7648167,-20.44416524,1,30
283884.2,-101.2464747,136.763559,-20.44412792,1,30
283884.4,-101.2443567,136.7651708,-20.45323376,1,30
283884.6,-101.2451204,136.7631696,-20.45387548,1,30
283884.8,-101.2466478,136.7616043,-20.45340962,1,30
283885,-101.2454748,136.7623292,-20.44927459,1,30
283885.2,-101.2460022,136.7635962,-20.4510399,1,30
283885.4,-101.2461203,136.7627745,-20.44989501,1,30
283885.6,-101.2453566,136.7623385,-20.45100259,1,30
283885.8,-101.2453566,136.7631509,-20.45041949,1,30
283886,-101.2452385,136.7631602,-20.45214748,1,30
283886.2,-101.2455929,136.7631323,-20.4469635,1,30
283886.4,-101.2465297,136.7640508,-20.45338832,1,30
283886.6,-101.2458841,136.764418,-20.4521848,1,30
283886.8,-101.2450023,136.7648037,-20.45443727,1,30
283887,-101.2452385,136.7647851,-20.45098128,1,30
283887.2,-101.2466478,136.7632291,-20.45224342,1,30
283887.4,-101.2458841,136.7627931,-20.453351,1,30
283887.6,-101.2458841,136.764418,-20.4521848,1,30
283887.8,-101.2453566,136.7639634,-20.44983639,1,30
283888,-101.2453566,136.7639634,-20.44983639,1,30
283888.2,-101.2451204,136.763982,-20.45329238,1,30
283888.4,-101.2443567,136.763546,-20.45439996,1,30
283888.6,-101.2460022,136.7644086,-20.4504568,1,30
283888.8,-101.245766,136.7644273,-20.45391279,1,30
283889,-101.2437111,136.7647255,-20.45261334,1,30
283889.2,-101.2458841,136.7636055,-20.4527679,1,30
283889.4,-101.2444748,136.7627243,-20.45325506,1,30
283889.6,-101.2443567,136.7643584,-20.45381686,1,30
283889.8,-101.244766,136.7664471,-20.45672707,1,30
283890,-101.2461753,136.7648912,-20.4579892,1,30
283890.2,-101.2454116,136.7668924,-20.45734748,1,30
283890.4,-101.2438842,136.7676453,-20.45839644,1,30
283890.6,-101.2458841,136.7660428,-20.4510186,1,30
283890.8,-101.2460022,136.7652211,-20.44987371,1,30
283891,-101.2443567,136.7659832,-20.45265066,1,30
283891.2,-101.2454748,136.763954,-20.44810839,1,30
283891.4,-101.2461203,136.7643993,-20.44872881,1,30
283891.6,-101.2458841,136.7652304,-20.4516017,1,30
283891.8,-101.2461203,136.7635869,-20.44931191,1,30
283892,-101.2466478,136.7648539,-20.45107722,1,30
283892.2,-101.245766,136.7636148,-20.45449589,1,30
283892.4,-101.2452385,136.7655975,-20.45039818,1,30
283892.6,-101.2452385,136.7647851,-20.45098128,1,30
283892.8,-101.2450023,136.7664285,-20.45327108,1,30
283893,-101.2460022,136.7652211,-20.44987371,1,30
283893.2,-101.2450023,136.7656161,-20.45385418,1,30
283893.4,-101.2451204,136.7672316,-20.45095998,1,30
283893.6,-101.2451204,136.7656068,-20.45212618,1,30
283893.8,-101.245766,136.7660521,-20.4527466,1,30
283894,-101.2450023,136.7648037,-20.45443727,1,30
283894.2,-101.2451204,136.7656068,-20.45212618,1,30
283894.4,-101.245766,136.7652397,-20.4533297,1,30
283894.6,-101.245766,136.7652397,-20.4533297,1,30
283894.8,-101.2456479,136.7644366,-20.45564079,1,30
283895,-101.2451204,136.7647944,-20.45270928,1,30
283895.2,-101.2451204,136.763982,-20.45329238,1,30
283895.4,-101.2455297,136.7660707,-20.45620259,1,30
283895.6,-101.2459391,136.7681594,-20.4591128,1,30
283895.8,-101.2461753,136.766516,-20.456823,1,30
283896,-101.2460572,136.7665253,-20.458551,1,30
283896.2,-101.2460572,136.7673377,-20.4579679,1,30
283896.4,-101.2464116,136.7664974,-20.45336701,1,30
283896.6,-101.2455297,136.7676955,-20.45503639,1,30
283896.8,-101.2456479,136.7660614,-20.45447459,1,30
283897,-101.2464116,136.7664974,-20.45336701,1,30
283897.2,-101.2464116,136.7664974,-20.45336701,1,30
283897.4,-101.2465297,136.7632384,-20.45397141,1,30
283897.6,-101.2471753,136.7620589,-20.45575803,1,30
283897.8,-101.2452935,136.7652769,-20.46024168,1,30
283898,-101.2467028,136.7653458,-20.46033761,1,30
283898.2,-101.2460572,136.7640881,-20.4603003,1,30
283898.4,-101.2454116,136.7644552,-20.45909678,1,30
283898.6,-101.2458841,136.7636055,-20.4527679,1,30
283898.8,-101.2470572,136.763693,-20.45631983,1,30
283899,-101.2462934,136.7640694,-20.45684431,1,30
283899.2,-101.2471753,136.7636837,-20.45459183,1,30
283899.4,-101.2464116,136.7632477,-20.45569941,1,30
283899.6,-101.242593,136.7651299,-20.45832181,1,30
283899.8,-101.2420656,136.7630505,-20.45713959,1,30
283900,-101.2420656,136.7630505,-20.45713959,1,30
283900.2,-101.2433567,136.763941,-20.45838043,1,30
283900.4,-101.2456479,136.7644366,-20.45564079,1,30
283900.6,-101.2451204,136.7631696,-20.45387548,1,30
283900.8,-101.2452385,136.7639727,-20.45156438,1,30
283901,-101.2444748,136.7635367,-20.45267196,1,30
283901.2,-101.2443567,136.763546,-20.45439996,1,30
283901.4,-101.244766,136.7640099,-20.45847636,1,30
283901.6,-101.2442386,136.766805,-20.45379556,1,30
283901.8,-101.2441204,136.764377,-20.45727285,1,30
283902,-101.2434749,136.7647441,-20.45606933,1,30
283902.2,-101.2434749,136.7655566,-20.45548623,1,30
283902.4,-101.2434749,136.7639317,-20.45665243,1,30
283902.6,-101.2444748,136.7643491,-20.45208886,1,30
283902.8,-101.2452385,136.7631602,-20.45214748,1,30
283903,-101.2437111,136.7631007,-20.45377954,1,30
283903.2,-101.2431836,136.7642709,-20.45026493,1,30
283903.4,-101.2444748,136.7635367,-20.45267196,1,30
283903.6,-101.2442386,136.7643677,-20.45554485,1,30
283903.8,-101.2450023,136.7648037,-20.45443727,1,30
283904,-101.2455297,136.7652583,-20.45678569,1,30
283904.2,-101.245766,136.7660521,-20.4527466,1,30
283904.4,-101.2448842,136.7672503,-20.45441597,1,30
283904.6,-101.2439473,136.7630821,-20.45032355,1,30
283904.8,-101.2444748,136.7651615,-20.45150576,1,30
283905,-101.2445929,136.762715,-20.45152706,1,30
283905.2,-101.2438292,136.762279,-20.45263464,1,30
283905.4,-101.2454748,136.7655789,-20.44694219,1,30
283905.6,-101.2430655,136.7650927,-20.45140983,1,30
283905.8,-101.2426562,136.7630039,-20.44849962,1,30
283906,-101.2418925,136.7633803,-20.4490241,1,30
283906.2,-101.242538,136.7630132,-20.45022761,1,30
283906.4,-101.2421287,136.7609245,-20.4473174,1,30
283906.6,-101.2443017,136.7606169,-20.44688886,1,30
283906.8,-101.2448292,136.7610715,-20.44923727,1,30
283907,-101.243538,136.7618058,-20.44683024,1,30
283907.2,-101.2434199,136.7610026,-20.44914133,1,30
283907.4,-101.243538,136.7618058,-20.44683024,1,30
283907.6,-101.2428924,136.7605481,-20.44679292,1,30
283907.8,-101.241365,136.7604885,-20.44842498,1,30
283908,-101.2431836,136.7618337,-20.45201423,1,30
283908.2,-101.2443567,136.7611087,-20.45614925,1,30
283908.4,-101.2424199,136.7613977,-20.4531218,1,30
283908.6,-101.244711,136.7602684,-20.45154837,1,30
283908.8,-101.2448292,136.7602591,-20.44982037,1,30
283909,-101.2454748,136.759892,-20.45102389,1,30
283909.2,-101.2440655,136.7606355,-20.45034485,1,30
283909.4,-101.243538,136.7601809,-20.44799644,1,30
283909.6,-101.245711,136.7606858,-20.4469848,1,30
283909.8,-101.2455929,136.7590702,-20.44987899,1,30
283910,-101.2462385,136.7627652,-20.44816701,1,30
283910.2,-101.2461203,136.7627745,-20.44989501,1,30
283910.4,-101.2462385,136.7611404,-20.44933321,1,30
283910.6,-101.2470022,136.7615763,-20.44822563,1,30
283910.8,-101.2455929,136.7590702,-20.44987899,1,30
283911,-101.2470022,136.7607639,-20.44880873,1,30
283911.2,-101.2455929,136.7590702,-20.44987899,1,30
283911.4,-101.2468841,136.7607732,-20.45053673,1,30
283911.6,-101.2470022,136.7599515,-20.44939183,1,30
283911.8,-101.2461203,136.7603373,-20.4516443,1,30
283912,-101.2462385,136.7603279,-20.44991631,1,30
283912.2,-101.2467659,136.7607825,-20.45226472,1,30
283912.4,-101.2448292,136.7602591,-20.44982037,1,30
283912.6,-101.2454748,136.7615168,-20.44985769,1,30
283912.8,-101.2441836,136.7614386,-20.44803376,1,30
283913,-101.2448292,136.7626963,-20.44807107,1,30
283913.2,-101.2449473,136.7610622,-20.44750928,1,30
283913.4,-101.2448292,136.7618839,-20.44865417,1,30
283913.6,-101.2449473,136.7610622,-20.44750928,1,30
283913.8,-101.2458291,136.7623013,-20.4440906,1,30
283914,-101.2444198,136.76142,-20.44457777,1,30
283914.2,-101.2458291,136.7623013,-20.4440906,1,30
283914.4,-101.2448292,136.7626963,-20.44807107,1,30
283914.6,-101.2449473,136.7634994,-20.44575998,1,30
283914.8,-101.2437742,136.7625996,-20.44279115,1,30
283915,-101.2437742,136.7625996,-20.44279115,1,30
283915.2,-101.2451835,136.761856,-20.44347019,1,30
283915.4,-101.2446561,136.7614014,-20.44112178,1,30
283915.6,-101.2437742,136.7617871,-20.44337425,1,30
283915.8,-101.2459472,136.762292,-20.44236261,1,30
283916,-101.2458291,136.7623013,-20.4440906,1,30
283916.2,-101.2443017,136.7630542,-20.44513956,1,30
283916.4,-101.2458291,136.7623013,-20.4440906,1,30
283916.6,-101.2455929,136.7631323,-20.4469635,1,30
283916.8,-101.2454748,136.763954,-20.44810839,1,30
283917,-101.2448292,136.7651336,-20.44632178,1,30
283917.2,-101.2463566,136.7635683,-20.44585592,1,30
283917.4,-101.2471203,136.7631919,-20.44533144,1,30
283917.6,-101.2462385,136.7635776,-20.44758391,1,30
283917.8,-101.2484115,136.76327,-20.44715537,1,30
283918,-101.2484115,136.76327,-20.44715537,1,30
283918.2,-101.2467659,136.7632198,-20.45051542,1,30
283918.4,-101.2467659,136.7640322,-20.44993233,1,30
283918.6,-101.2454748,136.7631416,-20.44869149,1,30
283918.8,-101.2440655,136.7638852,-20.44801245,1,30
283919,-101.2462385,136.7627652,-20.44816701,1,30
283919.2,-101.245711,136.7623106,-20.4458186,1,30
283919.4,-101.2441836,136.7638759,-20.44628446,1,30
283919.6,-101.2449473,136.7643119,-20.44517688,1,30
283919.8,-101.2441836,136.7655007,-20.44511826,1,30
283920,-101.2434199,136.7642523,-20.44680894,1,30
283920.2,-101.2441836,136.7655007,-20.44511826,1,30
283920.4,-101.2427743,136.7629946,-20.44677162,1,30
283920.6,-101.2411287,136.7629444,-20.45013167,1,30
283920.8,-101.2394832,136.764519,-20.45232553,1,30
283921,-101.2396013,136.7636972,-20.45118063,1,30
283921.2,-101.2397194,136.7628755,-20.45003574,1,30
283921.4,-101.239192,136.7632333,-20.44710422,1,30
283921.6,-101.2380189,136.761521,-20.44471849,1,30
283921.8,-101.2377827,136.7631645,-20.44700829,1,30
283922,-101.2430105,136.7621636,-20.44389873,1,30
283922.2,-101.2418925,136.7625679,-20.44960719,1,30
283922.4,-101.2411287,136.7629444,-20.45013167,1,30
283922.6,-101.2439473,136.7647069,-20.44915735,1,30
283922.8,-101.2443567,136.763546,-20.45439996,1,30
283923,-101.2437111,136.7647255,-20.45261334,1,30
283923.2,-101.2444748,136.7643491,-20.45208886,1,30
283923.4,-101.2438292,136.7647162,-20.45088535,1,30
283923.6,-101.2437111,136.7639131,-20.45319644,1,30
283923.8,-101.2438292,136.762279,-20.45263464,1,30
283924,-101.2453566,136.7631509,-20.45041949,1,30
283924.2,-101.2460022,136.7627838,-20.451623,1,30
283924.4,-101.2451204,136.7631696,-20.45387548,1,30
283924.6,-101.2458841,136.7619807,-20.4539341,1,30
283924.8,-101.2444748,136.7619118,-20.45383816,1,30
283925,-101.2451204,136.7631696,-20.45387548,1,30
283925.2,-101.2444748,136.7619118,-20.45383816,1,30
283925.4,-101.2452385,136.7615354,-20.45331368,1,30
283925.6,-101.244711,136.7635181,-20.44921597,1,30
283925.8,-101.2438292,136.762279,-20.45263464,1,30
283926,-101.2440655,136.7638852,-20.44801245,1,30
283926.2,-101.2440655,136.7630728,-20.44859555,1,30
283926.4,-101.2428924,136.7629853,-20.44504363,1,30
283926.6,-101.2431836,136.7626461,-20.45143113,1,30
283926.8,-101.242538,136.7630132,-20.45022761,1,30
283927,-101.2438292,136.7630914,-20.45205154,1,30
283927.2,-101.2431836,136.7618337,-20.45201423,1,30
283927.4,-101.2427743,136.7621822,-20.44735472,1,30
283927.6,-101.2414831,136.7604792,-20.44669698,1,30
283927.8,-101.2421287,136.7601121,-20.4479005,1,30
283928,-101.2408375,136.7616587,-20.44491037,1,30
283928.2,-101.2423649,136.7617183,-20.44327831,1,30
283928.4,-101.2430105,136.7613512,-20.44448183,1,30
283928.6,-101.2434199,136.7626275,-20.44797514,1,30
283928.8,-101.2449473,136.7602498,-20.44809238,1,30
283929,-101.2433017,136.7618244,-20.45028623,1,30
283929.2,-101.2434199,136.7610026,-20.44914133,1,30
283929.4,-101.2441836,136.7614386,-20.44803376,1,30
283929.6,-101.2441836,136.762251,-20.44745066,1,30
283929.8,-101.2444198,136.76142,-20.44457777,1,30
283930,-101.2454748,136.7623292,-20.44927459,1,30
283930.2,-101.2441836,136.762251,-20.44745066,1,30
283930.4,-101.2462385,136.7627652,-20.44816701,1,30
283930.6,-101.2441836,136.7630635,-20.44686756,1,30
283930.8,-101.2467659,136.7632198,-20.45051542,1,30
283931,-101.2462385,136.7611404,-20.44933321,1,30
283931.2,-101.2468841,136.7623981,-20.44937053,1,30
283931.4,-101.2476478,136.7628341,-20.44826295,1,30
283931.6,-101.247884,136.7628154,-20.44480696,1,30
283931.8,-101.2468841,136.7615857,-20.44995363,1,30
283932,-101.2468841,136.7615857,-20.44995363,1,30
283932.2,-101.2455929,136.7631323,-20.4469635,1,30
283932.4,-101.2471203,136.7623795,-20.44591454,1,30
283932.6,-101.2448292,136.7626963,-20.44807107,1,30
283932.8,-101.2445929,136.7635274,-20.45094397,1,30
283933,-101.2454748,136.7631416,-20.44869149,1,30
283933.2,-101.2441836,136.762251,-20.44745066,1,30
283933.4,-101.2439473,136.7630821,-20.45032355,1,30
283933.6,-101.243538,136.7618058,-20.44683024,1,30
283933.8,-101.2428924,136.7629853,-20.44504363,1,30
283934,-101.2443017,136.7630542,-20.44513956,1,30
283934.2,-101.2444198,136.7622324,-20.44399467,1,30
283934.4,-101.2422468,136.76254,-20.44442321,1,30
283934.6,-101.2464747,136.7619342,-20.44529412,1,30
283934.8,-101.2451835,136.761856,-20.44347019,1,30
283935,-101.2453017,136.7618467,-20.44174219,1,30
283935.2,-101.2450654,136.7634901,-20.44403199,1,30
283935.4,-101.2445379,136.7622231,-20.44226667,1,30
283935.6,-101.245711,136.763123,-20.4452355,1,30
283935.8,-101.2473565,136.7623608,-20.44245855,1,30
283936,-101.2458291,136.7623013,-20.4440906,1,30
283936.2,-101.2458291,136.7631137,-20.44350751,1,30
283936.4,-101.2465928,136.7627373,-20.44298303,1,30
283936.6,-101.246711,136.7602907,-20.44300433,1,30
283936.8,-101.2450654,136.7618653,-20.44519818,1,30
283937,-101.2443017,136.7630542,-20.44513956,1,30
283937.2,-101.2450654,136.7618653,-20.44519818,1,30
283937.4,-101.2459472,136.7598547,-20.44411191,1,30
283937.6,-101.247884,136.7603782,-20.44655626,1,30
283937.8,-101.2480021,136.7603689,-20.44482826,1,30
283938,-101.246711,136.7611031,-20.44242123,1,30
283938.2,-101.2459472,136.7598547,-20.44411191,1,30
283938.4,-101.2474747,136.7607267,-20.44189675,1,30
283938.6,-101.2471203,136.761567,-20.44649764,1,30
283938.8,-101.2480021,136.7611813,-20.44424516,1,30
283939,-101.2468291,136.7602814,-20.44127633,1,30
283939.2,-101.2465928,136.7611124,-20.44414922,1,30
283939.4,-101.246711,136.7602907,-20.44300433,1,30
283939.6,-101.2470022,136.7640136,-20.44647633,1,30
283939.8,-101.2470022,136.7623888,-20.44764253,1,30
283940,-101.2462385,136.76439,-20.44700081,1,30
283940.2,-101.2454748,136.763954,-20.44810839,1,30
283940.4,-101.2468841,136.7640229,-20.44820433,1,30
283940.6,-101.245711,136.763123,-20.4452355,1,30
283940.8,-101.2450654,136.7618653,-20.44519818,1,30
283941,-101.2449473,136.7618746,-20.44692618,1,30
283941.2,-101.2449473,136.7618746,-20.44692618,1,30
283941.4,-101.2463566,136.7627559,-20.44643902,1,30
283941.6,-101.245711,136.7623106,-20.4458186,1,30
283941.8,-101.2458291,136.7606765,-20.4452568,1,30
283942,-101.2449473,136.762687,-20.44634308,1,30
283942.2,-101.2444198,136.76142,-20.44457777,1,30
283942.4,-101.2458291,136.7614889,-20.4446737,1,30
283942.6,-101.2443017,136.7614293,-20.44630576,1,30
283942.8,-101.2449473,136.7618746,-20.44692618,1,30
283943,-101.2436561,136.7642337,-20.44335295,1,30
