283935.54,0
283935.56,0
283935.58,0
283935.6,0
283935.62,0
283935.64,0
283935.66,0
283935.68,0
283935.7,0
283935.72,0
283935.74,0
283935.76,0
283935.78,0
283935.8,0
283935.82,0
283935.84,0
283935.86,0
283935.88,0
283935.9,0
283935.92,0
283935.94,0
283935.96,0
283935.98,0
283936,0
283936.02,0
283936.04,0
283936.06,0
283936.08,0
283936.1,0
283936.12,0
283936.14,0
283936.16,0
283936.18,0
283936.2,0
283936.22,0
283936.24,0
283936.26,0
283936.28,0
283936.3,0
283936.32,0
283936.34,0
283936.36,0
283936.38,0
283936.4,0
283936.42,0
283936.44,0
283936.46,0
283936.48,0
283936.5,0
283936.52,0
283936.54,0
283936.56,0
283936.58,0
283936.6,0
283936.62,0
283936.64,0
283936.66,0
283936.68,0
283936.7,0
283936.72,0
283936.74,0
283936.76,0
283936.78,0
283936.8,0
283936.82,0
283936.84,0
283936.86,0
283936.88,0
283936.9,0
283936.92,0
283936.94,0
283936.96,0
283936.98,0
283937,0
283937.02,0
283937.04,0
283937.06,0
283937.08,0
283937.1,0
283937.12,0
283937.14,0
283937.16,0
283937.18,0
283937.2,0
283937.22,0
283937.24,0
283937.26,0
283937.28,0
283937.3,0
283937.32,0
283937.34,0
283937.36,0
283937.38,0
283937.4,0
283937.42,0
283937.44,0
283937.46,0
283937.48,0
283937.5,0
283937.52,0
283937.54,0
283937.56,0
283937.58,0
283937.6,0
283937.62,0
283937.64,0
283937.66,0
283937.68,0
283937.7,0
283937.72,0
283937.74,0
283937.76,0
283937.78,0
283937.8,0
283937.82,0
283937.84,0
283937.86,0
283937.88,0
283937.9,0
283937.92,0
283937.94,0
283937.96,0
283937.98,0
283938,0
283938.02,0
283938.04,0
283938.06,0
283938.08,0
283938.1,0
283938.12,0
283938.14,0
283938.16,0
283938.18,0
283938.2,0
283938.22,0
283938.24,0
283938.26,0
283938.28,0
283938.3,0
283938.32,0
283938.34,0
283938.36,0
283938.38,0
283938.4,0
283938.42,0
283938.44,0
283938.46,0
283938.48,0
283938.5,0
283938.52,0
283938.54,0
283938.56,0
283938.58,0
283938.6,0
283938.62,0
283938.64,0
283938.66,0
283938.68,0
283938.7,0
283938.72,0
283938.74,0
283938.76,0
283938.78,0
283938.8,0
283938.82,0
283938.84,0
283938.86,0
283938.88,0
283938.9,0
283938.92,0
283938.94,0
283938.96,0
283938.98,0
283939,0
283939.02,0
283939.04,0
283939.06,0
283939.08,0
283939.1,0
283939.12,0
283939.14,0
283939.16,0
283939.18,0
283939.2,0
283939.22,0
283939.24,0
283939.26,0
283939.28,0
283939.3,0
283939.32,0
283939.34,0
283939.36,0
283939.38,0
283939.4,0
283939.42,0
283939.44,0
283939.46,0
283939.48,0
283939.5,0
283939.52,0
283939.54,0
283939.56,0
283939.58,0
283939.6,0
283939.62,0
283939.64,0
283939.66,0
283939.68,0
283939.7,0
283939.72,0
283939.74,0
283939.76,0
283939.78,0
283939.8,0
283939.82,0
283939.84,0
283939.86,0
283939.88,0
283939.9,0
283939.92,0
283939.94,0
283939.96,0
283939.98,0
283940,0
283940.02,0
283940.04,0
283940.06,0
283940.08,0
283940.1,0
283940.12,0
283940.14,0
283940.16,0
283940.18,0
283940.2,0
283940.22,0
283940.24,0
283940.26,0
283940.28,0
283940.3,0
283940.32,0
283940.34,0
283940.36,0
283940.38,0
283940.4,0
283940.42,0
283940.44,0
283940.46,0
283940.48,0
283940.5,0
283940.52,0
283940.54,0
283940.56,0
283940.58,0
283940.6,0
283940.62,0
283940.64,0
283940.66,0
283940.68,0
283940.7,0
283940.72,0
283940.74,0
283940.76,0
283940.78,0
283940.8,0
283940.82,0
283940.84,0
283940.86,0
283940.88,0
283940.9,0
283940.92,0
283940.94,0
283940.96,0
283940.98,0
283941,0
283941.02,0
283941.04,0
283941.06,0
283941.08,0
283941.1,0
283941.12,0
283941.14,0
283941.16,0
283941.18,0
283941.2,0
283941.22,0
283941.24,0
283941.26,0
283941.28,0
283941.3,0
283941.32,0
283941.34,0
283941.36,0
283941.38,0
283941.4,0
283941.42,0
283941.44,0
283941.46,0
283941.48,0
283941.5,0
283941.52,0
283941.54,0
283941.56,0
283941.58,0
283941.6,0
283941.62,0
283941.64,0
283941.66,0
283941.68,0
283941.7,0
283941.72,0
283941.74,0
283941.76,0
283941.78,0
283941.8,0
283941.82,0
283941.84,0
283941.86,0
283941.88,0
283941.9,0
283941.92,0
283941.94,0
283941.96,0
283941.98,0
283942,0
283942.02,0
283942.04,0
283942.06,0
283942.08,0
283942.1,0
283942.12,0
283942.14,0
283942.16,0
283942.18,0
283942.2,0
283942.22,0
283942.24,0
283942.26,0
283942.28,0
283942.3,0
283942.32,0
283942.34,0
283942.36,0
283942.38,0
283942.4,0
283942.42,0
283942.44,0
283942.46,0
283942.48,0
283942.5,0
283942.52,0
283942.54,0
283942.56,0
283942.58,0
283942.6,0
283942.62,0
283942.64,0
283942.66,0
283942.68,0
283942.7,0
283942.72,0
283942.74,0
283942.76,0
283942.78,0
283942.8,0
283942.82,0
283942.84,0
283942.86,0
283942.88,0
283942.9,0
283942.92,0
283942.94,0
283942.96,0
283942.98,0
283943,0
283943.02,0
283943.04,0
283943.06,0
283943.08,0
283943.1,0
283943.12,0
283943.14,0
283943.16,0
283943.18,0
283943.2,0
283943.22,0
283943.24,0
283943.26,0
283943.28,0
283943.3,0
283943.32,0
283943.34,0
283943.36,0
283943.38,0
283943.4,0
283943.42,0
283943.44,0
283943.46,0
283943.48,0
283943.5,0
283943.52,0
283943.54,0
283943.56,0
283943.58,0
283943.6,0
283943.62,0
283943.64,0
283943.66,0
283943.68,0
283943.7,0
283943.72,0
283943.74,0
283943.76,0
283943.78,0
283943.8,0
283943.82,0
283943.84,0
283943.86,0
283943.88,0
283943.9,0
283943.92,0
283943.94,0
283943.96,0
283943.98,0
283944,0
283944.02,0
283944.04,0
283944.06,0
283944.08,0
283944.1,0
283944.12,0
283944.14,0
283944.16,0
283944.18,0
283944.2,0
283944.22,0
283944.24,0
283944.26,0
283944.28,0
283944.3,0
283944.32,0
283944.34,0
283944.36,0
283944.38,0
283944.4,0
283944.42,0
283944.44,0
283944.46,0
283944.48,0
283944.5,0
283944.52,0
283944.54,0
283944.56,0
283944.58,0
283944.6,0
283944.62,0
283944.64,0
283944.66,0
283944.68,0
283944.7,0
283944.72,0
283944.74,0
283944.76,0
283944.78,0
283944.8,0
283944.82,0
283944.84,0
283944.86,0
283944.88,0
283944.9,0
283944.92,0
283944.94,0
283944.96,0
283944.98,0
283945,0
283945.02,0
283945.04,0
283945.06,0
283945.08,0
283945.1,0
283945.12,0
283945.14,0
283945.16,0
283945.18,0
283945.2,0
283945.22,0
283945.24,0
283945.26,0
283945.28,0
283945.3,0
283945.32,0
283945.34,0
283945.36,0
283945.38,0
283945.4,0
283945.42,0
283945.44,0
283945.46,0
283945.48,0
283945.5,0
283945.52,0
283945.54,0
283945.56,0
283945.58,0
283945.6,0
283945.62,0
283945.64,0
283945.66,0
283945.68,0
283945.7,0
283945.72,0
283945.74,0
283945.76,0
283945.78,0
283945.8,0
283945.82,0
283945.84,0
283945.86,0
283945.88,0
283945.9,0
283945.92,0
283945.94,0
283945.96,0
283945.98,0
283946,0
283946.02,0
283946.04,0
283946.06,0
283946.08,0
283946.1,0
283946.12,0
283946.14,0
283946.16,0
283946.18,0
283946.2,0
283946.22,0
283946.24,0
283946.26,0
283946.28,0
283946.3,0
283946.32,0
283946.34,0
283946.36,0
283946.38,0
283946.4,0
283946.42,0
283946.44,0
283946.46,0
283946.48,0
283946.5,0
283946.52,0
283946.54,0
283946.56,0
283946.58,0
283946.6,0
283946.62,0
283946.64,0
283946.66,0
283946.68,0
283946.7,0
283946.72,0
283946.74,0
283946.76,0
283946.78,0
283946.8,0
283946.82,0
283946.84,0
283946.86,0
283946.88,0
283946.9,0
283946.92,0
283946.94,0
283946.96,0
283946.98,0
283947,0
283947.02,0
283947.04,0
283947.06,0
283947.08,0
283947.1,0
283947.12,0
283947.14,0
283947.16,0
283947.18,0
283947.2,0
283947.22,0
283947.24,0
283947.26,0
283947.28,0
283947.3,0
283947.32,0
283947.34,0
283947.36,0
283947.38,0
283947.4,0
283947.42,0
283947.44,0
283947.46,0
283947.48,0
283947.5,0
283947.52,0
283947.54,0
283947.56,0
283947.58,0
283947.6,0
283947.62,0
283947.64,0
283947.66,0
283947.68,0
283947.7,0
283947.72,0
283947.74,0
283947.76,0
283947.78,0
283947.8,0
283947.82,0
283947.84,0
283947.86,0
283947.88,0
283947.9,0
283947.92,0
283947.94,0
283947.96,0
283947.98,0
283948,0
283948.02,0
283948.04,0
283948.06,0
283948.08,0
283948.1,0
283948.12,0
283948.14,0
283948.16,0
283948.18,0
283948.2,0
283948.22,0
283948.24,0
283948.26,0
283948.28,0
283948.3,0
283948.32,0
283948.34,0
283948.36,0
283948.38,0
283948.4,0
283948.42,0
283948.44,0
283948.46,0
283948.48,0
283948.5,0
283948.52,0
283948.54,0
283948.56,0
283948.58,0
283948.6,0
283948.62,0
283948.64,0
283948.66,0
283948.68,0
283948.7,0
283948.72,0
283948.74,0
283948.76,0
283948.78,0
283948.8,0
283948.82,0
283948.84,0
283948.86,0
283948.88,0
283948.9,0
283948.92,0
283948.94,0
283948.96,0
283948.98,0
283949,0
283949.02,0
283949.04,0
283949.06,0
283949.08,0
283949.1,0
283949.12,0
283949.14,0
283949.16,0
283949.18,0
283949.2,0
283949.22,0
283949.24,0
283949.26,0
283949.28,0
283949.3,0
283949.32,0
283949.34,0
283949.36,0
283949.38,0
283949.4,0
283949.42,0
283949.44,0
283949.46,0
283949.48,0
283949.5,0
283949.52,0
283949.54,0
283949.56,0
283949.58,0
283949.6,0
283949.62,0
283949.64,0
283949.66,0
283949.68,0
283949.7,0
283949.72,0
283949.74,0
283949.76,0
283949.78,0
283949.8,0
283949.82,0
283949.84,0
283949.86,0
283949.88,0
283949.9,0
283949.92,0
283949.94,0
283949.96,0
283949.98,0
283950,0
283950.02,0
283950.04,0
283950.06,0
283950.08,0
283950.1,0
283950.12,0
283950.14,0
283950.16,0
283950.18,0
283950.2,0
283950.22,0
283950.24,0
283950.26,0
283950.28,0
283950.3,0
283950.32,0
283950.34,0
283950.36,0
283950.38,0
283950.4,0
283950.42,0
283950.44,0
283950.46,0
283950.48,0
283950.5,0
283950.52,0
283950.54,0
283950.56,0
283950.58,0
283950.6,0
283950.62,0
283950.64,0
283950.66,0
283950.68,0
283950.7,0
283950.72,0
283950.74,0
283950.76,0
283950.78,0
283950.8,0
283950.82,0
283950.84,0
283950.86,0
283950.88,0
283950.9,0
283950.92,0
283950.94,0
283950.96,0
283950.98,0
283951,0
283951.02,0
283951.04,0
283951.06,0
283951.08,0
283951.1,0
283951.12,0
283951.14,0
283951.16,0
283951.18,0
283951.2,0
283951.22,0
283951.24,0
283951.26,0
283951.28,0
283951.3,0
283951.32,0
283951.34,0
283951.36,0
283951.38,0
283951.4,0
283951.42,0
283951.44,0
283951.46,0
283951.48,0
283951.5,0
283951.52,0
283951.54,0
283951.56,0
283951.58,0
283951.6,0
283951.62,0
283951.64,0
283951.66,0
283951.68,0
283951.7,0
283951.72,0
283951.74,0
283951.76,0
283951.78,0
283951.8,0
283951.82,0
283951.84,0
283951.86,0
283951.88,0
283951.9,0
283951.92,0
283951.94,0
283951.96,0
283951.98,0
283952,0
283952.02,0
283952.04,0
283952.06,0
283952.08,0
283952.1,0
283952.12,0
283952.14,0
283952.16,0
283952.18,0
283952.2,0
283952.22,0
283952.24,0
283952.26,0
283952.28,0
283952.3,0
283952.32,0
283952.34,0
283952.36,0
283952.38,0
283952.4,0
283952.42,0
283952.44,0
283952.46,0
283952.48,0
283952.5,0
283952.52,0
283952.54,0
283952.56,0
283952.58,0
283952.6,0
283952.62,0
283952.64,0
283952.66,0
283952.68,0
283952.7,0
283952.72,0
283952.74,0
283952.76,0
283952.78,0
283952.8,0
283952.82,0
283952.84,0
283952.86,0
283952.88,0
283952.9,0
283952.92,0
283952.94,0
283952.96,0
283952.98,0
283953,0
283953.02,0
