284828.0003,16,-0.847059,-0.588341,0.02764,0.834288,1.252901,237.781926,235.217347
284828.2003,15,-0.865526,-0.567558,0.013071,0.93345,1.274452,237.781053,236.745639
284828.4003,16,-0.889887,-0.558164,0.049055,0.778599,1.221915,237.806595,237.90282
284828.6003,14,-0.839965,-0.573554,0.013767,0.802124,1.202466,237.832852,235.673529
284828.8003,9,-0.851399,-0.575029,0.011119,0.801532,1.204302,237.834829,235.965207
284829.2003,14,-0.885348,-0.564813,0.017776,0.86906,1.209527,237.866905,237.463911
284829.4003,15,-0.858005,-0.577739,0.01644,0.902061,1.257784,237.873784,236.045593
284829.6003,13,-0.862866,-0.570898,0.005606,1.011594,1.326964,237.865783,236.510205
284829.8003,16,-0.860353,-0.566038,0.011289,0.933553,1.274131,237.884747,236.658505
284830.2003,16,-0.875837,-0.560956,0.027618,0.843877,1.205042,237.838318,237.361253
284830.4003,16,-0.859469,-0.575888,0.006318,0.872722,1.226028,237.826861,236.175925
284830.6003,15,-0.869932,-0.572057,-0.009687,0.933605,1.273971,237.852622,236.671549
284830.8003,15,-0.874907,-0.552483,0.026087,0.994321,1.309531,237.847386,237.728565
284831.0003,14,-0.873447,-0.559728,0.029572,0.895866,1.209467,237.880934,237.347192
284831.2003,15,-0.86391,-0.57069,0.012243,0.869101,1.209187,237.8498,236.551666
284831.4003,13,-0.870384,-0.564171,0.029203,0.908644,1.21107,237.867978,237.049238
284831.6003,15,-0.867351,-0.573041,-0.00314,0.848471,1.209373,237.875301,236.548104
284831.8003,17,-0.862866,-0.572223,-0.02263,0.721745,1.150772,237.873618,236.449005
284832.0003,17,-0.866944,-0.568524,0.012873,0.721744,1.15074,237.873313,236.743972
284832.2003,17,-0.85756,-0.577271,-0.004941,0.721743,1.150708,237.906363,236.053316
284832.6003,17,-0.864158,-0.565349,0.007165,0.75148,1.199567,237.960296,236.80649
284832.8003,18,-0.87607,-0.561937,0.008758,0.82089,1.257837,237.935835,237.322723
284833.0003,15,-0.872588,-0.565726,0.025049,0.847488,1.257026,237.968764,237.043392
284833.2003,16,-0.863645,-0.568054,0.018282,0.807461,1.199477,237.936806,236.665444
284833.4003,17,-0.863992,-0.573213,0.007413,0.751489,1.199432,237.863291,236.437819
284833.6003,17,-0.86149,-0.575554,-0.004428,0.751491,1.199398,237.840573,236.253436
284833.8003,14,-0.866534,-0.577918,-0.00427,0.866552,1.201005,237.792128,236.299488
284834.2003,16,-0.865105,-0.573314,-0.00149,0.777111,1.200427,237.692722,236.467157
284834.4003,15,-0.867512,-0.573267,0.007292,0.804017,1.200889,237.629801,236.542598
284834.6003,16,-0.867974,-0.567498,0.012681,0.777112,1.200362,237.595262,236.822564
284834.8003,16,-0.861743,-0.575814,-0.001417,0.777113,1.200329,237.536337,236.249269
284835.0003,17,-0.858978,-0.580846,0.026723,0.710842,1.144967,237.495441,235.933208
284835.2003,17,-0.851473,-0.580279,0.00866,0.710841,1.144934,237.467953,235.725558
284835.4003,17,-0.853215,-0.580083,0.000374,0.71084,1.144901,237.42752,235.789049
284835.6003,17,-0.862161,-0.574938,0.022137,0.710839,1.144868,237.45842,236.302406
284835.8003,17,-0.865724,-0.572687,0.018356,0.710838,1.144835,237.486588,236.514847
284836.0003,17,-0.866589,-0.571089,0.01008,0.710837,1.144802,237.558749,236.614809
284836.2003,19,-0.861952,-0.570135,0.019867,0.659525,1.133204,237.603383,236.517511
284836.4003,19,-0.870675,-0.575997,0.018097,0.659526,1.133174,237.667098,236.513284
284836.6003,19,-0.871951,-0.567301,-0.012897,0.659526,1.133144,237.674734,236.951531
284836.8003,19,-0.862651,-0.574594,0.007964,0.659527,1.133115,237.729345,236.333265
284837.0003,19,-0.868967,-0.57322,0.013651,0.659528,1.133085,237.718557,236.588908
284837.2003,19,-0.866613,-0.577509,0.010654,0.659528,1.133055,237.731537,236.320593
284837.4003,19,-0.862103,-0.574686,0.001898,0.659529,1.133025,237.756749,236.312178
284837.6003,19,-0.86915,-0.577221,0.003421,0.65953,1.132995,237.790003,236.411019
284837.8003,18,-0.862271,-0.569678,0.011553,0.679897,1.134995,237.794207,236.548414
284838.0003,18,-0.866927,-0.563572,0.026238,0.691752,1.134719,237.741217,236.97291
284838.2003,19,-0.865581,-0.572527,0.002919,0.659531,1.132906,237.71652,236.517881
284838.4003,19,-0.873902,-0.577382,0.021232,0.659532,1.132876,237.736442,236.547488
284838.6003,19,-0.871976,-0.571805,0.012411,0.659533,1.132846,237.733888,236.744803
284838.8003,21,-0.86883,-0.572956,0.014327,0.630186,1.054319,237.740203,236.5969
284839.0003,21,-0.860672,-0.571788,0.016625,0.630187,1.054288,237.738347,236.401877
284839.2003,21,-0.871023,-0.568369,0.013523,0.630189,1.054256,237.726228,236.874349
284839.4003,22,-0.862591,-0.572527,0.006762,0.606779,1.021329,237.704169,236.426589
284839.6003,22,-0.862691,-0.567121,0.006289,0.606778,1.021304,237.701645,236.679628
284839.8003,21,-0.865348,-0.570457,0.012474,0.627167,1.074966,237.682744,236.606219
284840.0003,21,-0.864088,-0.566849,0.033391,0.654579,1.102071,237.667432,236.734803
284840.2003,20,-0.871176,-0.576737,0.016955,0.673075,1.075956,237.659146,236.494605
284840.4003,20,-0.866287,-0.572114,0.012821,0.62794,1.074341,237.6354,236.558377
284840.6003,19,-0.868037,-0.571111,0.023218,0.707078,1.146164,237.610002,236.657693
284840.8003,20,-0.863925,-0.571682,0.008656,0.676096,1.143638,237.612468,236.506352
284841.0003,20,-0.872569,-0.574321,0.016961,0.649703,1.075882,237.59902,236.647251
284841.2003,18,-0.875273,-0.570602,0.018171,0.683436,1.100144,237.590569,236.89916
284841.4003,19,-0.852032,-0.577051,0.019669,0.691883,1.127331,237.592228,235.891595
284841.6003,19,-0.85931,-0.577821,-0.007507,0.727754,1.193861,237.655689,236.082176
284841.8003,19,-0.861073,-0.579079,0.026127,0.689662,1.158724,237.722334,236.078843
284842.0003,18,-0.866713,-0.575503,0.007206,0.715047,1.16313,237.77078,236.415583
284842.2003,18,-0.865147,-0.563573,0.024989,0.715048,1.163102,237.830257,236.918994
284842.4003,17,-0.868456,-0.56929,0.013001,0.767411,1.163098,237.91014,236.75437
284842.6003,17,-0.870373,-0.57082,0.015086,0.767408,1.163069,237.980171,236.74178
284842.8003,17,-0.86588,-0.56537,0.01992,0.767405,1.163041,238.065109,236.857758
284843.0003,16,-0.872012,-0.54863,0.020084,0.830412,1.163651,238.191073,237.823792
284843.2003,15,-0.87826,-0.564668,0.021819,0.88015,1.165574,238.365859,237.261459
284843.4003,14,-0.86919,-0.557335,0.001942,0.93211,1.184732,238.555523,237.331514
284843.6003,15,-0.86381,-0.56138,0.010496,0.932097,1.184704,238.728408,236.980644
284843.8003,14,-0.876582,-0.553926,-0.001616,0.932085,1.184675,238.887315,237.710544
284844.0003,14,-0.87768,-0.563798,-0.000575,0.932073,1.184647,239.052169,237.284402
284844.2003,11,-0.900891,-0.551393,0.00081,1.1145,1.317351,239.257094,238.531157
284844.4003,11,-0.884027,-0.547815,0.016892,1.114487,1.317309,239.467967,238.214272
284844.6003,11,-0.894122,-0.542393,0.030025,1.114473,1.317266,239.673912,238.758133
284844.8003,12,-0.900249,-0.54363,0.000185,1.049344,1.310793,239.862951,238.87367
284845.0003,12,-0.897472,-0.540935,-0.007011,1.049328,1.310752,240.038154,238.921288
284845.2003,12,-0.872297,-0.557804,-0.009363,1.049313,1.310711,240.126143,237.402487
284845.6003,11,-0.889314,-0.541387,0.016499,1.277013,1.512749,240.154857,238.668212
284845.8003,12,-0.894981,-0.532463,0.025873,1.049266,1.310587,240.152172,239.249744
284846.0003,12,-0.893329,-0.533855,0.018162,1.049251,1.310546,240.14574,239.137373
284846.2003,14,-0.885187,-0.54256,0.009064,0.90652,1.309924,240.139517,238.494524
284846.4003,14,-0.888029,-0.540072,0.014476,0.842199,1.262027,240.127483,238.693331
284846.6003,14,-0.892436,-0.541768,0.007944,0.842193,1.261986,240.121102,238.739443
284846.8003,14,-0.886784,-0.538089,-0.007146,0.842187,1.261945,240.135187,238.751157
284847.0003,14,-0.888353,-0.533449,0.02368,0.842181,1.261904,240.134046,239.015484
284847.2003,14,-0.890786,-0.544635,0.005341,0.842175,1.261864,240.123574,238.557995
284847.4003,14,-0.88869,-0.532064,0.017391,0.842169,1.261823,240.092288,239.090786
284847.6003,14,-0.889527,-0.545276,-0.004331,0.842163,1.261782,240.096973,238.491897
284847.8003,14,-0.882737,-0.534219,0.011236,0.842157,1.261741,240.072631,238.818311
284848.0003,14,-0.886681,-0.53539,-0.005334,0.842151,1.261701,239.964814,238.875849
284848.2003,14,-0.882421,-0.549807,0.016235,0.842145,1.26166,239.695359,238.074367
284848.4003,14,-0.885234,-0.551505,0.002812,0.842139,1.261619,239.309642,238.076922
284848.6003,15,-0.884532,-0.560754,0.013699,0.793397,1.261002,238.806597,237.62713
284848.8003,15,-0.866112,-0.568926,0.015414,0.793393,1.260962,238.110667,236.700141
284849.0003,15,-0.862206,-0.581743,0.000667,0.79339,1.260923,237.30125,235.991866
284849.2003,15,-0.847659,-0.592848,0.006931,0.793386,1.260883,236.408097,235.03126
284849.4003,16,-0.841051,-0.603541,-0.006956,0.714876,1.172989,235.397503,234.33666
284849.6003,16,-0.826946,-0.626545,0.004842,0.714874,1.172955,234.282628,232.850207
284849.8003,16,-0.805667,-0.647201,-0.007351,0.714872,1.17292,233.030204,231.224689
284850.0003,16,-0.794505,-0.665487,-0.000726,0.71487,1.172885,231.653436,230.050052
284850.2003,16,-0.77811,-0.683492,0.006692,0.714867,1.17285,230.04864,228.703915
284850.4003,16,-0.757815,-0.708319,-0.001244,0.714865,1.172815,228.214758,226.93355
284850.6003,16,-0.733126,-0.746008,0.002115,0.714863,1.172781,226.262696,224.501022
284850.8003,19,-0.701537,-0.768203,-0.021697,0.695306,1.153174,224.247321,222.402908
284851.0003,18,-0.677242,-0.785155,0.007208,0.710945,1.17791,222.184479,220.779704
284851.2003,20,-0.647738,-0.804904,-0.026846,0.695302,1.153127,220.143502,218.825004
284851.4003,20,-0.628224,-0.828972,0.007035,0.674958,1.09363,218.125862,217.156139
284851.6003,20,-0.59706,-0.853249,-0.010822,0.674956,1.0936,216.183677,214.982371
284851.8003,19,-0.560349,-0.869353,-0.001539,0.692225,1.11323,214.360969,212.804163
284852.0003,19,-0.538499,-0.886481,-0.004815,0.70361,1.114488,212.783637,211.276872
284852.2003,19,-0.518147,-0.900908,-0.000401,0.703611,1.114453,211.267061,209.904843
284852.4003,19,-0.495254,-0.910758,0.000994,0.654901,1.108438,209.738064,208.536579
284852.6003,19,-0.46558,-0.923908,-0.013693,0.6549,1.108403,208.16093,206.744664
284852.8003,19,-0.442928,-0.944708,-0.01266,0.654898,1.108368,206.527506,205.119625
284853.0003,19,-0.414595,-0.958339,-0.005364,0.654897,1.108332,204.826581,203.394186
284853.2003,19,-0.386585,-0.969116,0.006772,0.654895,1.108297,203.160433,201.747298
284853.6003,19,-0.327509,-0.987371,-0.01437,0.654892,1.108227,199.608434,198.350606
284853.8003,19,-0.300884,-0.994143,-0.012446,0.654891,1.108191,197.77681,196.838779
284854.0003,19,-0.264307,-1.007922,0.009522,0.654889,1.108156,195.878956,194.693802
284854.2003,19,-0.233492,-1.011189,-0.013109,0.654888,1.108121,193.987119,193.002213
284854.4003,19,-0.199249,-1.023049,0.005859,0.654886,1.108085,192.056867,191.02096
284854.6003,19,-0.163677,-1.030694,-0.009101,0.654885,1.10805,190.152674,189.023353
284854.8003,19,-0.137191,-1.030073,0.00117,0.654883,1.108015,188.340157,187.586347
284855.0003,19,-0.096999,-1.032517,0.013685,0.654882,1.107979,186.515685,185.366862
284855.2003,18,-0.072249,-1.037397,-0.004517,0.667987,1.154432,184.714459,183.983925
284855.4003,18,-0.031471,-1.040477,0.003503,0.667986,1.154401,182.867185,181.732485
284855.6003,17,0.002298,-1.040347,0.004898,0.773939,1.484536,181.070483,179.873434
284855.8003,17,0.032543,-1.03562,0.008477,0.773933,1.484495,179.218983,178.200138
284856.0003,18,0.068528,-1.035898,0.005981,0.762267,1.449876,177.355677,176.215231
284856.2003,17,0.100964,-1.036518,0.023482,0.777373,1.51512,175.464391,174.43655
284856.4003,17,0.139928,-1.0353,0.0016,0.777368,1.51507,173.563043,172.302734
284856.6003,17,0.151877,-1.031779,0.027834,0.777363,1.51502,171.6676,171.626252
284856.8003,19,0.214089,-1.017395,0.003824,0.727744,1.372387,169.795232,168.116699
284857.0003,19,0.234341,-1.009045,0.003893,0.727739,1.372361,167.953024,166.925366
284857.2003,18,0.26487,-1.000641,-0.001387,0.737988,1.461007,166.300486,165.173802
284857.4003,19,0.291271,-0.998498,0.014197,0.672933,1.286799,164.819202,163.737563
284857.6003,19,0.310823,-0.989664,0.017776,0.672931,1.286787,163.58436,162.564082
284857.8003,19,0.329082,-0.984585,0.014317,0.672929,1.286775,162.555169,161.518601
284858.0003,19,0.343545,-0.982,0.018193,0.672926,1.286763,161.753965,160.717986
284858.2003,19,0.350959,-0.981955,0.013181,0.694601,1.301804,161.18282,160.332657
284858.4003,18,0.355926,-0.9747,0.035732,0.743381,1.385003,160.701408,159.939611
284858.6003,18,0.360823,-0.97194,0.039063,0.743381,1.385012,160.385777,159.633041
284858.8003,18,0.364556,-0.971734,0.023603,0.743381,1.38502,160.283877,159.435918
284859.0003,18,0.368444,-0.972545,0.024389,0.743381,1.385029,160.343455,159.251055
284859.2003,18,0.362916,-0.973272,0.025021,0.743381,1.385038,160.460674,159.5504
284859.4003,18,0.361316,-0.972723,0.035324,0.774845,1.398003,160.539306,159.622584
284859.6003,18,0.361256,-0.973441,0.034738,0.774847,1.398017,160.654027,159.639468
284859.8003,18,0.358358,-0.972829,0.031014,0.774849,1.398031,160.785298,159.777868
284860.0003,18,0.3554,-0.978926,0.033038,0.774852,1.398045,160.947464,160.0465
284860.2003,18,0.347098,-0.977241,0.028584,0.774854,1.398058,161.221807,160.44593
284860.4003,18,0.340509,-0.979215,0.049566,0.774856,1.398072,161.620908,160.825569
284860.6003,17,0.338298,-0.9843,0.062713,0.793087,1.667664,162.054816,161.032477
284860.8003,17,0.327407,-0.988566,0.03973,0.793091,1.667677,162.496032,161.675471
284861.0003,17,0.321873,-0.987628,0.044869,0.793095,1.66769,162.979682,161.948974
284861.2003,17,0.312224,-0.992424,0.05402,0.793099,1.667704,163.558324,162.536024
284861.4003,17,0.295702,-0.996147,0.04314,0.793103,1.667717,164.146773,163.466696
284861.6003,17,0.287317,-0.998904,0.034657,0.793107,1.66773,164.727981,163.953061
284861.8003,17,0.278637,-1.0025,0.050869,0.793111,1.667743,165.316935,164.46713
284862.0003,17,0.270863,-1.006279,0.049009,0.793115,1.667756,165.893629,164.934615
284862.2003,17,0.257964,-1.00446,0.041975,0.793119,1.66777,166.468371,165.596636
284862.4003,17,0.250797,-1.008194,0.025339,0.793124,1.667783,167.025801,166.030701
284862.6003,17,0.240264,-1.009807,0.041546,0.793128,1.667796,167.610419,166.616451
284862.8003,18,0.231244,-1.015362,0.041893,0.732257,1.479388,168.161653,167.170008
284863.0003,18,0.224688,-1.015855,0.056652,0.732256,1.479366,168.697317,167.528048
284863.2003,18,0.217241,-1.017521,0.037886,0.741824,1.537353,169.10646,167.94826
284863.4003,19,0.210396,-1.017093,0.042754,0.687273,1.246517,169.355089,168.312616
284863.6003,19,0.210206,-1.019565,0.041008,0.687276,1.246492,169.472457,168.350411
284863.8003,19,0.205761,-1.020161,0.037553,0.687279,1.246467,169.555276,168.596729
284864.0003,19,0.206092,-1.018474,0.04534,0.687282,1.246442,169.617234,168.560474
284864.2003,19,0.205469,-1.018332,0.049534,0.687286,1.246416,169.631006,168.592576
284864.4003,19,0.205437,-1.020055,0.045035,0.641381,1.170116,169.601842,168.613067
284864.6003,19,0.207911,-1.021159,0.036812,0.641383,1.170088,169.570552,168.49169
284864.8003,19,0.209699,-1.020625,0.038715,0.641384,1.170061,169.544176,168.389533
284865.0003,19,0.207364,-1.017563,0.036973,0.641385,1.170034,169.529533,168.481719
284865.2003,19,0.212577,-1.019367,0.032868,0.641386,1.170006,169.490685,168.220464
284865.4003,20,0.202613,-1.020002,0.024368,0.619974,1.123869,169.431079,168.76501
284865.6003,20,0.214258,-1.021052,0.032523,0.619974,1.123842,169.383262,168.148996
284865.8003,20,0.209261,-1.017969,0.025168,0.619974,1.123814,169.329477,168.383707
284866.0003,20,0.21232,-1.018268,0.016639,0.619974,1.123786,169.262733,168.221953
284866.2003,20,0.213694,-1.019802,0.016376,0.619974,1.123758,169.206254,168.165228
284866.4003,20,0.216764,-1.019867,0.015394,0.619974,1.123731,169.055509,168.000835
284866.6003,20,0.219556,-1.015154,0.011552,0.619975,1.123703,168.881179,167.796104
284866.8003,20,0.223608,-1.017216,0.01267,0.619975,1.123675,168.69274,167.60221
284867.0003,20,0.226012,-1.016586,0.021959,0.619975,1.123647,168.484373,167.465583
284867.2003,20,0.231336,-1.014651,-0.005967,0.619975,1.12362,168.320213,167.156378
284867.4003,20,0.227299,-1.014127,0.005264,0.619975,1.123592,168.212811,167.366894
284867.6003,20,0.232783,-1.013406,0.011473,0.619975,1.123564,168.180126,167.063352
284867.8003,20,0.230013,-1.014194,-0.000078,0.619975,1.123536,168.251915,167.221803
284868.0003,20,0.230365,-1.015764,0.002732,0.619975,1.123509,168.336782,167.222022
284868.2003,20,0.226568,-1.014746,-0.00625,0.619976,1.123481,168.432487,167.413687
284868.4003,20,0.224643,-1.015128,-0.001838,0.619976,1.123453,168.497875,167.521823
284868.6003,20,0.22376,-1.016256,-0.003183,0.619976,1.123425,168.539832,167.582695
284868.8003,20,0.221306,-1.014757,0.000888,0.619976,1.123398,168.577588,167.697122
284869.0003,20,0.22597,-1.016164,0.005718,0.619976,1.12337,168.609481,167.462836
284869.2003,20,0.223374,-1.016763,-0.002827,0.619976,1.123342,168.62938,167.609436
284869.4003,21,0.22462,-1.014108,-0.004636,0.602195,1.049154,168.634067,167.510888
284869.6003,21,0.22133,-1.015312,0.00068,0.602195,1.049122,168.628537,167.702369
284869.8003,21,0.221604,-1.014386,0.006215,0.602194,1.049091,168.60211,167.676726
284870.0003,21,0.225715,-1.016171,-0.002862,0.602194,1.049059,168.57111,167.476615
284870.2003,21,0.223623,-1.013183,0.004202,0.602194,1.049027,168.536951,167.553585
284870.4003,21,0.22337,-1.012928,0.00219,0.602193,1.048996,168.494736,167.564223
284870.6003,21,0.225747,-1.012667,0.005128,0.602193,1.048964,168.460175,167.432923
284870.8003,21,0.228889,-1.013481,-0.00079,0.602193,1.048932,168.410071,167.273587
284871.0003,21,0.231178,-1.01518,0.000305,0.602192,1.048901,168.354908,167.171322
284871.2003,21,0.229141,-1.0112,-0.004123,0.602192,1.048869,168.309843,167.232195
284871.4003,21,0.227819,-1.01134,0.002279,0.602192,1.048838,168.249207,167.305215
284871.6003,21,0.230961,-1.014276,0.002911,0.602191,1.048806,168.192052,167.171892
284871.8003,21,0.234539,-1.014298,0.002408,0.602191,1.048774,168.144964,166.980153
284872.0003,21,0.234757,-1.011775,0.003568,0.602191,1.048743,168.085093,166.937081
284872.2003,21,0.235989,-1.012107,-0.002262,0.60219,1.048711,168.041898,166.875066
284872.4003,21,0.234193,-1.008575,0.010549,0.60219,1.048679,167.983075,166.927483
284872.6003,21,0.23359,-1.010728,-0.006496,0.60219,1.048648,167.986999,166.986795
284872.8003,21,0.232793,-1.013557,-0.000077,0.602189,1.048616,168.037497,167.064718
284873.0003,21,0.229891,-1.011475,0.006223,0.602189,1.048585,168.221691,167.19519
284873.2003,21,0.224596,-1.01242,0.005072,0.602189,1.048553,168.561788,167.491996
284873.4003,21,0.214355,-1.016734,0.00866,0.602188,1.048521,169.076569,168.09483
284873.6003,21,0.206692,-1.02065,0.010255,0.602188,1.04849,169.719101,168.551829
284873.8003,21,0.187659,-1.023436,0.012851,0.602187,1.048458,170.608798,169.609586
284874.0003,21,0.166219,-1.027133,0.004938,0.602187,1.048426,171.741846,170.80761
284874.2003,21,0.145599,-1.029813,0.008604,0.602187,1.048395,172.933841,171.952661
284874.4003,21,0.121131,-1.032632,0.011227,0.602186,1.048363,174.123101,173.309599
284874.6003,21,0.100519,-1.033648,-0.001115,0.602186,1.048332,175.315142,174.445647
284874.8003,22,0.076489,-1.038388,0.010829,0.584152,1.014547,176.551768,175.787146
284875.0003,22,0.051791,-1.038288,0.010804,0.58415,1.014522,177.826697,177.144405
284875.2003,22,0.030295,-1.040296,0.00822,0.584148,1.014496,179.13138,178.331927
284875.4003,22,0.005131,-1.044427,0.008005,0.584146,1.014471,180.473294,179.718513
284875.6003,22,-0.016599,-1.040496,0.011077,0.584144,1.014445,181.850601,180.913986
284875.8003,22,-0.045973,-1.044275,0.01309,0.584142,1.01442,183.231571,182.520766
284876.0003,22,-0.06704,-1.041191,0.012596,0.58414,1.014395,184.602539,183.684075
284876.2003,22,-0.095538,-1.035083,0.021983,0.584138,1.014369,186.05839,185.273429
284876.4003,22,-0.125419,-1.033315,0.018108,0.584137,1.014344,187.635541,186.920453
284876.6003,22,-0.154041,-1.026718,0.016949,0.584135,1.014318,189.333643,188.532599
284876.8003,22,-0.183142,-1.019513,0.013895,0.584133,1.014293,191.031125,190.183792
284877.0003,22,-0.217742,-1.018587,0.015861,0.584131,1.014267,192.773668,192.066443
284877.2003,22,-0.247711,-1.012669,-0.001804,0.584129,1.014242,194.530189,193.74533
284877.4003,22,-0.278973,-1.004799,0.014683,0.584127,1.014217,196.464921,195.51684
284877.6003,22,-0.316266,-0.991794,-0.00218,0.584125,1.014191,198.536196,197.686602
284877.8003,22,-0.353683,-0.982106,0.002309,0.584123,1.014166,200.646411,199.80532
284878.0003,22,-0.390163,-0.965891,-0.00328,0.584121,1.01414,202.837235,201.995803
284878.2003,22,-0.426004,-0.950289,-0.002866,0.584119,1.014115,205.070964,204.146171
284878.4003,22,-0.459562,-0.930231,-0.003963,0.584117,1.01409,207.294274,206.29073
284878.6003,22,-0.500104,-0.911164,0.008929,0.584115,1.014064,209.501094,208.76073
284878.8003,22,-0.531145,-0.89315,-0.00132,0.584113,1.014039,211.705307,210.739434
284879.0003,22,-0.56548,-0.87682,-0.006382,0.584111,1.014013,213.879393,212.818813
