364679,345.07,-14.93
364679.2,350.89,-9.11
364679.4,350.86,-9.14
364679.6,345.81,-14.19
364679.8,346.73,-13.27
364680,347.45,-12.55
364680.2,343.83,-16.17
364680.4,342.92,-17.08
364680.6,341.23,-18.77
364680.8,331.47,-28.53
364681,340.02,-19.98
364681.2,334.57,-25.43
364681.4,329.44,-30.56
364681.6,322.66,-37.34
364681.8,321.9,-38.1
364682,329.71,-30.29
364682.2,324.46,-35.54
364682.4,318.91,-41.09
364683.2,329.04,-30.96
364683.4,322.11,-37.89
364683.6,325.99,-34.01
364683.8,319.61,-40.39
364684,324.79,-35.21
364684.2,322.77,-37.23
364684.4,319.7,-40.3
364684.6,313.42,-46.58
364684.8,316.08,-43.92
364685,314.27,-45.73
364685.2,314.2,-45.8
364685.4,308.57,-51.43
364685.6,310.62,-49.38
364685.8,307.76,-52.24
364686,304.77,-55.23
364686.2,308.49,-51.51
364686.4,304.71,-55.29
364686.6,306.69,-53.31
364686.8,303.28,-56.72
364687,302.16,-57.84
364687.2,304.55,-55.45
364687.4,298.07,-61.93
364687.6,300.73,-59.27
364687.8,303.34,-56.66
364688,296.25,-63.75
364688.2,300.87,-59.13
364688.4,295.73,-64.27
364688.6,298.04,-61.96
364688.8,292.62,-67.38
364689,297.91,-62.09
364689.2,289.71,-70.29
364689.4,291.52,-68.48
364689.6,292.45,-67.55
364689.8,285.79,-74.21
364690,289.47,-70.53
364690.2,283.57,-76.43
364690.4,276.33,-83.67
364690.6,278.71,-81.29
364690.8,274.47,-85.53
364691,270.15,-89.85
364691.2,265.12,-94.88
364691.4,262.33,-97.67
364691.6,259.14,-100.86
364691.8,254.32,-105.68
364692,249.08,-110.92
364692.2,245.97,-114.03
364692.4,241.6,-118.4
364692.6,239.47,-120.53
364692.8,237.1,-122.9
364693,234.52,-125.48
364693.2,233.7,-126.3
364693.4,231.54,-128.46
364693.6,230.4,-129.6
364693.8,230.12,-129.88
364694,229.42,-130.58
364694.2,228.21,-131.79
364694.4,229.17,-130.83
364694.6,228.36,-131.64
364694.8,228.07,-131.93
364695,227.66,-132.34
364695.2,227.82,-132.18
364695.4,229.03,-130.97
364695.6,227.78,-132.22
364695.8,227.89,-132.11
364696,227.99,-132.01
364696.2,227.38,-132.62
364696.4,227.79,-132.21
364696.6,227.48,-132.52
364696.8,227.7,-132.3
364697,227.17,-132.83
364697.2,227.52,-132.48
364697.4,227.03,-132.97
364697.6,227.21,-132.79
364697.8,227.23,-132.77
364698,227.11,-132.89
364698.2,226.99,-133.01
364698.4,226.86,-133.14
364698.6,226.76,-133.24
364698.8,226.69,-133.31
364699,226.9,-133.1
364699.2,225.98,-134.02
364699.4,226.52,-133.48
364699.6,226.74,-133.26
364699.8,226.16,-133.84
364700,226.67,-133.33
364700.2,227.16,-132.84
364700.4,226.32,-133.68
364700.6,227.11,-132.89
364700.8,226.82,-133.18
364701,226.88,-133.12
364701.2,226.91,-133.09
364701.4,227,-133
364701.6,227.08,-132.92
364701.8,226.85,-133.15
364702,226.95,-133.05
364702.2,227.1,-132.9
364702.4,227.01,-132.99
364702.6,226.94,-133.06
364702.8,226.95,-133.05
364703,226.86,-133.14
364703.2,227.19,-132.81
364703.4,226.85,-133.15
364703.6,227.06,-132.94
364703.8,226.88,-133.12
364704,226.97,-133.03
364704.2,226.89,-133.11
364704.4,226.79,-133.21
364704.6,226.66,-133.34
364704.8,226.65,-133.35
364705,226.62,-133.38
364705.2,226.53,-133.47
364705.4,227.05,-132.95
364705.6,226.34,-133.66
364705.8,226.22,-133.78
364706,225.62,-134.38
364706.2,226.13,-133.87
364706.4,226.49,-133.51
364706.6,226.26,-133.74
364706.8,226.3,-133.7
364707,226.4,-133.6
364707.2,226.36,-133.64
364707.4,225.68,-134.32
364707.6,225.78,-134.22
364707.8,225.7,-134.3
364708,225.23,-134.77
364708.2,225.04,-134.96
364708.4,225.26,-134.74
364708.6,224.76,-135.24
364708.8,224.9,-135.1
364709,224.48,-135.52
364709.2,224.34,-135.66
364709.4,224.1,-135.9
364709.6,223.94,-136.06
364709.8,224.38,-135.62
364710,224.91,-135.09
364710.2,225.57,-134.43
364710.4,225.73,-134.27
364710.6,226.01,-133.99
364710.8,226.87,-133.13
364711,226.93,-133.07
364711.2,227.05,-132.95
364711.4,227.09,-132.91
364711.6,227.13,-132.87
364711.8,227.12,-132.88
364712,226.72,-133.28
364712.2,226.86,-133.14
364712.4,226.8,-133.2
364712.6,226.6,-133.4
364712.8,226.6,-133.4
364713,226.77,-133.23
364713.2,226.56,-133.44
364713.4,226.33,-133.67
364713.6,226.22,-133.78
364713.8,226.66,-133.34
364714,226.59,-133.41
364714.2,226.3,-133.7
364714.4,227.01,-132.99
364714.6,227.04,-132.96
364714.8,226.1,-133.9
364715,227.09,-132.91
364715.2,227.21,-132.79
364715.4,226.27,-133.73
364715.6,226.78,-133.22
364715.8,226.33,-133.67
364716,227.13,-132.87
364716.2,227.33,-132.67
364716.4,226.61,-133.39
364716.6,227.03,-132.97
364716.8,227.79,-132.21
364717,226.68,-133.32
364717.2,228.46,-131.54
364717.4,227.24,-132.76
364717.6,227.27,-132.73
364717.8,226.55,-133.45
364718,227.07,-132.93
364718.2,227.47,-132.53
364718.4,227.29,-132.71
364718.6,226.51,-133.49
364718.8,226.89,-133.11
364719,226.79,-133.21
364719.2,227.74,-132.26
364719.4,227.02,-132.98
364719.6,226.95,-133.05
364719.8,227.29,-132.71
364720,226.47,-133.53
364720.2,227.17,-132.83
364720.4,227.08,-132.92
364720.6,226.78,-133.22
364720.8,226.7,-133.3
364721,226.9,-133.1
364721.2,226.99,-133.01
364721.4,227.09,-132.91
364721.6,226.42,-133.58
364721.8,227.01,-132.99
364722,226.62,-133.38
364722.2,226.66,-133.34
364722.4,226.92,-133.08
364722.6,226.6,-133.4
364722.8,226.32,-133.68
364723,226.37,-133.63
364723.2,227.62,-132.38
364723.4,226.25,-133.75
364723.6,226.81,-133.19
364723.8,227.46,-132.54
364724,226.22,-133.78
364724.2,226.76,-133.24
364724.4,226.88,-133.12
364724.6,226.2,-133.8
364724.8,226.74,-133.26
364725,226.93,-133.07
364725.2,226.72,-133.28
364725.4,226.65,-133.35
364725.6,227.22,-132.78
364725.8,227.04,-132.96
364726,227.03,-132.97
364726.2,226.81,-133.19
364726.4,226.83,-133.17
364726.6,226.84,-133.16
364726.8,226.86,-133.14
364727,226.88,-133.12
364727.2,227.17,-132.83
364727.4,226.66,-133.34
364727.6,226.79,-133.21
364727.8,227.39,-132.61
364728,227.85,-132.15
364728.2,227.3,-132.7
364728.4,227.52,-132.48
364728.6,227.57,-132.43
364728.8,227.85,-132.15
364729,227.42,-132.58
364729.2,227.65,-132.35
364729.4,227.75,-132.25
364729.6,227.62,-132.38
364729.8,228.03,-131.97
364730,227.69,-132.31
364730.2,227.93,-132.07
364730.4,227.68,-132.32
364730.6,227.94,-132.06
364730.8,227.47,-132.53
364731,227.13,-132.87
364731.2,227.58,-132.42
364731.4,226.84,-133.16
364731.6,227.14,-132.86
364731.8,227.1,-132.9
364732,226.88,-133.12
364732.2,227.58,-132.42
364732.4,227.56,-132.44
364732.6,226.94,-133.06
364732.8,226.99,-133.01
364733,227.35,-132.65
364733.2,227.61,-132.39
364733.4,227.08,-132.92
364733.6,227.5,-132.5
364733.8,227.33,-132.67
364734,227.27,-132.73
364734.2,227.59,-132.41
364734.4,227.93,-132.07
364734.6,226.88,-133.12
364734.8,227.51,-132.49
364735,227.38,-132.62
364735.2,227.59,-132.41
364735.4,227.41,-132.59
364735.6,227.5,-132.5
364735.8,227.38,-132.62
364736,227.28,-132.72
364736.2,227.49,-132.51
364736.4,227.45,-132.55
364736.6,227.29,-132.71
364736.8,226.52,-133.48
364737,227.27,-132.73
364737.2,225.75,-134.25
364737.4,226.67,-133.33
364737.6,225.99,-134.01
364737.8,225.95,-134.05
364738,224.87,-135.13
364738.2,225.78,-134.22
364738.4,225.93,-134.07
364738.6,225.86,-134.14
364738.8,224.74,-135.26
364739,225.97,-134.03
364739.2,225.96,-134.04
364739.4,226.93,-133.07
364739.6,226.06,-133.94
364739.8,225.78,-134.22
364740,226.48,-133.52
364740.2,226.48,-133.52
364740.4,226.38,-133.62
364740.6,226.5,-133.5
364740.8,226.79,-133.21
364741,226.61,-133.39
364741.2,226.61,-133.39
364741.4,226.94,-133.06
364741.6,227.03,-132.97
364741.8,226.98,-133.02
364742,227.11,-132.89
364742.2,227.07,-132.93
364742.4,226.81,-133.19
364742.6,227,-133
364742.8,226.99,-133.01
364743,227.65,-132.35
364743.2,228,-132
364743.4,227.82,-132.18
364743.6,228.11,-131.89
364743.8,227.91,-132.09
364744,228.6,-131.4
364744.2,228.63,-131.37
364744.4,229.26,-130.74
364744.6,229.28,-130.72
364744.8,229.8,-130.2
364745,230,-130
364745.2,230.59,-129.41
364745.4,231.96,-128.04
364745.6,231.3,-128.7
364745.8,231.6,-128.4
364746,231.6,-128.4
364746.2,231.76,-128.24
364746.4,232.12,-127.88
364746.6,231.96,-128.04
364746.8,230.96,-129.04
364747,231.17,-128.83
364747.2,229.31,-130.69
364747.4,231.73,-128.27
364747.6,231.17,-128.83
364747.8,231.96,-128.04
364748,232.69,-127.31
364748.2,233.49,-126.51
364748.4,230.68,-129.32
364748.6,230.01,-129.99
364748.8,229.68,-130.32
364749,230.02,-129.98
364749.2,229.9,-130.1
364749.4,229.48,-130.52
364749.6,229.56,-130.44
364749.8,229.45,-130.55
364750,229.36,-130.64
364750.2,229.33,-130.67
364750.4,229.26,-130.74
364750.6,229.1,-130.9
364750.8,229.2,-130.8
364751,228.98,-131.02
364751.2,228.9,-131.1
364751.4,229.08,-130.92
364751.6,229.36,-130.64
364751.8,228.51,-131.49
364752,228.69,-131.31
364752.2,228.75,-131.25
364752.4,228.56,-131.44
364752.6,228.91,-131.09
364752.8,229.14,-130.86
364753,228.6,-131.4
364753.2,228.84,-131.16
364753.4,228.38,-131.62
364753.6,229.3,-130.7
364753.8,228.83,-131.17
364754,229.63,-130.37
364754.2,229.48,-130.52
364754.4,229.24,-130.76
364754.6,229.04,-130.96
364754.8,228.46,-131.54
364755,229.5,-130.5
364755.2,229.12,-130.88
364755.4,229.8,-130.2
364755.6,229.19,-130.81
364755.8,228.91,-131.09
364756,229.35,-130.65
364756.2,229.55,-130.45
364756.4,229.12,-130.88
364756.6,229.22,-130.78
364756.8,229.36,-130.64
364757,229.58,-130.42
364757.2,229.22,-130.78
364757.4,229.3,-130.7
364757.6,228.62,-131.38
364757.8,228.82,-131.18
364758,229.53,-130.47
364758.2,229.16,-130.84
364758.4,228.48,-131.52
364758.6,227.71,-132.29
364758.8,228.52,-131.48
364759,228.97,-131.03
364759.2,227.47,-132.53
364759.4,229.14,-130.86
364759.6,229.5,-130.5
364759.8,229.5,-130.5
364760,226.36,-133.64
364760.2,227.36,-132.64
364760.4,227.51,-132.49
364760.6,229.42,-130.58
364760.8,228.99,-131.01
364761,228.46,-131.54
364761.2,229.05,-130.95
364761.4,229.15,-130.85
364761.6,227.96,-132.04
364761.8,228.32,-131.68
364762,228.72,-131.28
364762.2,227.21,-132.79
364762.4,228.35,-131.65
364762.6,228.59,-131.41
364762.8,229.01,-130.99
364763,228.28,-131.72
364763.2,228.14,-131.86
364763.4,228.35,-131.65
364763.6,227.99,-132.01
364763.8,227.96,-132.04
364764,228.96,-131.04
364764.2,228.11,-131.89
364764.4,228.51,-131.49
364764.6,228.62,-131.38
364764.8,227.76,-132.24
364765,228.67,-131.33
364765.2,228.4,-131.6
364765.4,227.24,-132.76
364765.6,228.24,-131.76
364765.8,228.89,-131.11
364766,228.08,-131.92
364766.2,231.67,-128.33
364766.4,231.76,-128.24
364766.6,234.06,-125.94
364766.8,233.45,-126.55
364767,232.45,-127.55
364784.4,241.11,-118.89
364784.6,229.84,-130.16
364784.8,225.88,-134.12
364785,230.34,-129.66
364785.2,227.18,-132.82
364785.4,230.78,-129.22
364785.6,225.79,-134.21
364785.8,229.07,-130.93
364786,227.3,-132.7
364786.2,228.9,-131.1
364786.4,226.57,-133.43
364786.6,228.21,-131.79
364786.8,228.04,-131.96
364787,227.48,-132.52
364787.2,227.84,-132.16
364787.4,228.21,-131.79
364787.6,228.05,-131.95
364787.8,228.35,-131.65
364788,228.48,-131.52
364788.2,228.25,-131.75
364788.4,228.19,-131.81
364788.6,228.92,-131.08
364788.8,228.25,-131.75
364789,228.51,-131.49
364789.2,228.96,-131.04
364789.4,228.71,-131.29
364789.6,229.09,-130.91
364789.8,228.75,-131.25
364790,229.25,-130.75
364790.2,229.32,-130.68
364790.4,228.75,-131.25
364790.6,229.26,-130.74
364790.8,228.79,-131.21
364791,228.97,-131.03
364791.2,228.51,-131.49
364791.4,228.75,-131.25
364791.6,228.91,-131.09
364791.8,228.22,-131.78
364792,228.38,-131.62
364792.2,228.53,-131.47
364792.4,228.16,-131.84
364792.6,227.69,-132.31
364792.8,227.84,-132.16
364793,227.24,-132.76
364793.2,227.25,-132.75
364793.4,226.59,-133.41
364793.6,225.58,-134.42
364794,225.71,-134.29
364794.2,225.19,-134.81
364794.4,224.52,-135.48
364794.6,224.73,-135.27
364794.8,224.44,-135.56
364795,224.37,-135.63
364795.2,225.03,-134.97
364795.4,224.73,-135.27
364795.6,225.07,-134.93
364795.8,225.3,-134.7
364796,223.15,-136.85
364796.2,226.5,-133.5
364796.4,225.95,-134.05
364796.6,226.36,-133.64
364796.8,226.89,-133.11
364797,226.94,-133.06
364797.2,227.79,-132.21
364797.4,227.96,-132.04
364797.6,227.09,-132.91
364797.8,228.21,-131.79
364798,228.11,-131.89
364798.2,228.25,-131.75
364798.4,228.26,-131.74
364798.6,228.26,-131.74
364798.8,228.44,-131.56
364799,228.49,-131.51
364799.2,228.47,-131.53
364799.4,228.3,-131.7
364799.6,228.77,-131.23
364799.8,228.47,-131.53
364800,228.4,-131.6
364800.2,228.27,-131.73
364800.4,228.69,-131.31
364800.6,228.67,-131.33
364800.8,229.01,-130.99
364801,228.48,-131.52
364801.2,228.51,-131.49
364801.4,228.72,-131.28
364801.6,228.57,-131.43
364801.8,228.77,-131.23
364802,228.93,-131.07
364802.2,228.77,-131.23
364802.4,228.92,-131.08
364802.6,228.83,-131.17
364802.8,228.92,-131.08
364803,228.99,-131.01
364803.2,229.04,-130.96
364803.4,229.01,-130.99
364803.6,228.97,-131.03
364803.8,229.03,-130.97
364804,228.85,-131.15
364804.2,228.91,-131.09
364804.4,228.96,-131.04
364804.6,228.78,-131.22
364804.8,228.84,-131.16
364805,228.56,-131.44
364805.2,228.75,-131.25
364805.4,228.42,-131.58
364805.6,228.72,-131.28
364805.8,228.39,-131.61
364806,228.64,-131.36
364806.2,228.6,-131.4
364806.4,228.94,-131.06
364806.8,228.48,-131.52
364807,228.65,-131.35
364807.2,228.9,-131.1
364807.4,228.6,-131.4
364807.6,228.7,-131.3
364807.8,229.15,-130.85
364808,228.93,-131.07
364808.2,229.03,-130.97
364808.4,228.97,-131.03
364808.6,228.69,-131.31
364808.8,229.19,-130.81
364809,228.96,-131.04
364809.2,229.06,-130.94
364809.4,229.07,-130.93
364809.6,229.03,-130.97
364809.8,229,-131
364810,228.97,-131.03
364810.2,229.13,-130.87
364810.4,229.12,-130.88
364810.6,228.96,-131.04
364810.8,228.81,-131.19
364811,229.29,-130.71
364811.2,229.03,-130.97
364811.4,228.76,-131.24
364811.6,228.91,-131.09
364811.8,229.15,-130.85
364812,228.84,-131.16
364812.2,228.84,-131.16
364812.4,228.91,-131.09
364812.6,228.95,-131.05
364812.8,228.83,-131.17
364813,229.67,-130.33
364813.2,229.02,-130.98
364813.4,228.61,-131.39
364813.6,229,-131
364813.8,228.71,-131.29
364814,228.89,-131.11
364814.2,228.94,-131.06
364814.4,229.21,-130.79
364814.6,229.07,-130.93
364814.8,228.66,-131.34
364815,229.07,-130.93
364815.2,229.13,-130.87
364815.4,228.91,-131.09
364815.6,228.8,-131.2
364815.8,228.54,-131.46
364816,228.8,-131.2
364816.2,228.57,-131.43
364816.4,228.83,-131.17
364816.6,228.35,-131.65
364816.8,228.8,-131.2
364817,228.89,-131.11
364817.2,228.54,-131.46
364817.4,228.93,-131.07
364817.6,228.63,-131.37
364817.8,228.55,-131.45
364818,228.95,-131.05
364818.2,228.93,-131.07
364818.4,228.71,-131.29
364818.6,228.58,-131.42
364818.8,228.77,-131.23
364819,228.28,-131.72
364819.2,228.42,-131.58
364819.4,228.57,-131.43
364819.6,228.51,-131.49
364819.8,228.15,-131.85
364820,228.59,-131.41
364820.2,228.06,-131.94
364820.4,228.69,-131.31
364820.6,228.45,-131.55
364820.8,228.63,-131.37
364821,228.59,-131.41
364821.2,228.33,-131.67
364821.4,229.07,-130.93
364821.6,228.43,-131.57
364821.8,228.93,-131.07
364822,228.81,-131.19
364822.2,229.34,-130.66
364822.4,229.19,-130.81
364822.6,229.21,-130.79
364822.8,229.6,-130.4
364823,229.35,-130.65
364823.2,229.25,-130.75
364823.4,229.38,-130.62
364823.6,229.53,-130.47
364823.8,229.64,-130.36
364824,229.58,-130.42
364824.2,229.67,-130.33
364824.4,229.78,-130.22
364824.6,229.73,-130.27
364824.8,229.89,-130.11
364825,230.04,-129.96
364825.2,229.76,-130.24
364825.4,229.92,-130.08
364825.6,229.87,-130.13
364825.8,229.8,-130.2
364826,230.01,-129.99
364826.2,229.83,-130.17
364826.4,229.6,-130.4
364826.6,229.55,-130.45
364826.8,229.49,-130.51
364827,229.86,-130.14
364827.2,229.72,-130.28
364827.4,229.55,-130.45
364827.6,229.23,-130.77
364827.8,229.83,-130.17
364828,229.85,-130.15
364828.2,229.55,-130.45
364828.4,229.79,-130.21
364828.6,230.25,-129.75
364828.8,230.09,-129.91
364829,230.34,-129.66
364829.2,230.23,-129.77
364829.4,230.07,-129.93
364829.6,229.33,-130.67
364829.8,229.86,-130.14
364830,230.02,-129.98
364830.2,229.56,-130.44
364830.4,229.79,-130.21
364830.6,229.28,-130.72
364830.8,229.05,-130.95
364831,227.99,-132.01
364831.2,228.47,-131.53
364831.4,227.59,-132.41
364831.6,227.74,-132.26
364831.8,227.01,-132.99
364832,226.76,-133.24
364832.2,227.23,-132.77
364832.4,226.39,-133.61
364832.6,226.08,-133.92
364832.8,225.63,-134.37
364833,226.03,-133.97
364833.2,224.79,-135.21
364833.4,224.71,-135.29
364833.6,225.27,-134.73
364833.8,225.28,-134.72
364834,225.08,-134.92
364834.2,225.19,-134.81
364834.4,225.56,-134.44
364834.6,226.33,-133.67
364834.8,227.59,-132.41
364835,226.01,-133.99
364835.2,227.7,-132.3
364835.4,227.46,-132.54
364835.6,227.6,-132.4
364835.8,228.11,-131.89
364836,227.55,-132.45
364836.2,227.41,-132.59
364836.4,229.11,-130.89
364836.6,228.39,-131.61
364836.8,228.07,-131.93
364837,228.56,-131.44
364837.2,228.11,-131.89
364837.4,228.49,-131.51
364837.6,227.71,-132.29
364837.8,230.17,-129.83
364838,228.96,-131.04
364838.2,227.3,-132.7
364838.4,229.88,-130.12
364838.6,226.96,-133.04
364838.8,232.64,-127.36
364839,224.24,-135.76
364839.2,231.93,-128.07
364895,225.93,-134.07
364895.2,225.32,-134.68
364895.4,229.39,-130.61
364895.6,224.85,-135.15
364895.8,226.08,-133.92
364896,228.41,-131.59
364896.2,228.05,-131.95
364896.4,228.46,-131.54
364896.6,228.87,-131.13
364896.8,228.22,-131.78
364897,227.71,-132.29
364897.2,228.3,-131.7
364897.4,229.46,-130.54
364897.6,229.33,-130.67
364897.8,228.81,-131.19
364898,229.31,-130.69
364898.2,229.21,-130.79
364898.4,228.69,-131.31
364898.6,230.77,-129.23
364898.8,229.1,-130.9
364899,229.53,-130.47
364899.2,228.99,-131.01
364899.4,230.48,-129.52
364899.6,231.98,-128.02
364899.8,229.04,-130.96
364900,231.27,-128.73
364900.2,230.98,-129.02
364900.4,231.33,-128.67
364900.6,228.89,-131.11
364900.8,229.73,-130.27
364901,232.36,-127.64
364901.2,230.08,-129.92
364901.4,230.1,-129.9
364901.6,229.53,-130.47
364901.8,231.21,-128.79
364902,230.16,-129.84
364902.2,231.35,-128.65
364902.4,230.75,-129.25
364902.6,229.52,-130.48
364902.8,231.44,-128.56
364903,231.06,-128.94
364903.2,230.18,-129.82
364903.4,234.84,-125.16
364903.6,229.95,-130.05
364903.8,231.46,-128.54
364904,232.59,-127.41
364904.2,228.87,-131.13
364904.4,230.85,-129.15
364904.6,231.37,-128.63
364904.8,229.36,-130.64
364905,230.44,-129.56
364905.2,229.96,-130.04
364905.4,230.86,-129.14
364905.6,229.12,-130.88
364905.8,233.38,-126.62
364906,231.05,-128.95
364906.2,228.17,-131.83
364906.4,232.13,-127.87
364906.6,230.11,-129.89
364906.8,229.29,-130.71
364907,232.57,-127.43
364907.2,229.14,-130.86
364907.4,230.06,-129.94
364907.6,233.7,-126.3
364907.8,228.01,-131.99
364911,233.96,-126.04
364911.2,232.32,-127.68
364911.4,228.39,-131.61
364911.6,232.1,-127.9
364911.8,229.14,-130.86
364912,230.54,-129.46
364912.2,229.6,-130.4
364912.4,229.2,-130.8
364912.6,228.92,-131.08
364912.8,230.31,-129.69
364913,228.85,-131.15
364913.2,230.04,-129.96
364913.4,229.46,-130.54
364913.6,228.31,-131.69
364913.8,230.87,-129.13
364914,228.09,-131.91
364914.2,229.59,-130.41
364914.4,227.76,-132.24
364914.6,230.83,-129.17
364914.8,226.58,-133.42
364915,228.76,-131.24
364915.2,230.72,-129.28
364915.4,225.7,-134.3
364917.6,231.71,-128.29
364917.8,228.64,-131.36
364918,228.36,-131.64
364918.2,228.1,-131.9
364918.4,227.67,-132.33
364918.6,230.2,-129.8
364918.8,227.45,-132.55
364919,229.66,-130.34
364919.2,229.91,-130.09
364919.4,227.27,-132.73
364919.6,228.22,-131.78
364919.8,229.73,-130.27
364920,228.5,-131.5
364920.2,228.78,-131.22
364920.4,227.69,-132.31
